idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
934	Tá fór Pætur út og hin lærusveinurin , og teir komu til grövina .	tá fór pætur út og hin lærusveinurin og teir komu til grövina	tá fór pætur út og hin lærusveinurin og teir til komu grövina	O C O O O O O O O O F O	tá fór pætur út og hin lærusveinurin og teir til grövina komu	O C O O O O O O O O O F
935	Men teir runnu báðir saman , og hin lærusveinurin rann undan , skjótari enn Pætur , og kom fyrr at grövini .	men teir runnu báðir saman og hin lærusveinurin rann undan skjótari enn pætur og kom fyrr at grövini	men runnu teir báðir saman og hin lærusveinurin rann undan skjótari enn pætur og kom fyrr at grövini	O F O O O O O O C O O O O O C O O O	men teir báðir saman og hin lærusveinurin rann undan runnu skjótari enn pætur og kom fyrr at grövini	O O O O O O O C O F O O O O C O O O
936	Og tá ið hann kagaði inn , sá hann línklæðini liggja har , men fór tó ikki inn .	og tá ið hann kagaði inn sá hann línklæðini liggja har men fór tó ikki inn	og tá ið hann sá kagaði inn hann línklæðini liggja har men fór tó ikki inn	O O O O F F O O O C O O C O O O	og tá sá ið hann kagaði inn hann línklæðini fór liggja har men tó ikki inn	O O F O O C O O O F C O O O O O
937	Tá kemur eisini Símun Pætur , sum fylgdi aftan á honum , og hann gekk inn í grövina ; hann sá línklæðini liggja har , og sveittadúkin , sum hann hevði havt um hövdið , sá hann liggja , ikki saman við línklæðunum , men samanballaðan á einum staði fyri seg sjálvan .	tá kemur eisini símun pætur sum fylgdi aftan á honum og hann gekk inn í grövina hann sá línklæðini liggja har og sveittadúkin sum hann hevði havt um hövdið sá hann liggja ikki saman við línklæðunum men samanballaðan á einum staði fyri seg sjálvan	tá eisini kemur símun pætur fylgdi sum aftan á honum og hann gekk inn í grövina hann sá línklæðini har liggja og sveittadúkin sum hevði hann havt um hövdið sá hann ikki liggja saman við línklæðunum samanballaðan men á einum staði fyri seg sjálvan	O O F O O F O O O O O O C O O O O C O O F O O O F O C O O C O O F O O O F O O O O O O O	tá kemur liggja eisini símun pætur sum aftan á honum og hann gekk fylgdi sá inn í grövina hann línklæðini har og sveittadúkin sum hann havt um hövdið hann liggja ikki saman við línklæðunum hevði men samanballaðan á sá einum staði fyri seg sjálvan	O C F O O O O O O O O O C F F O O O O O O O O O O C O O O C O O O O F O C O F O O O O O
938	Tá fór nú eisini hin lærusveinurin inn , sum fyrr var komin til grövina , og hann sá og trúði . Tí at enn hövdu teir ikki skilt skriftina , at hann átti at rísa upp frá deyðum .	tá fór nú eisini hin lærusveinurin inn sum fyrr var komin til grövina og hann sá og trúði tí at enn hövdu teir ikki skilt skriftina at hann átti at rísa upp frá deyðum	tá fór nú eisini hin lærusveinurin inn sum fyrr var til komin grövina og sá hann og trúði tí at enn hövdu teir ikki skriftina skilt at átti hann at rísa upp frá deyðum	O C O O O O O O O C O F O O F O O C O O O C O O O F O F O O C O O O	tá fór rísa hövdu komin nú eisini átti hin lærusveinurin inn sum fyrr til grövina og hann sá og trúði tí at enn teir ikki skilt skriftina at hann at var upp frá deyðum	O C F F F O O F O O O O O O O O O C O C O O O O O C O O O O F O O O
939	Lærusveinarnir fóru tá heim aftur til sín sjálvs .	lærusveinarnir fóru tá heim aftur til sín sjálvs	lærusveinarnir fóru tá heim aftur til sín sjálvs	O C O O O O O O	lærusveinarnir tá heim aftur fóru til sín sjálvs	O O O O F O O O
940	Men Maria stóð uttan fyri við grövina og græt .	men maria stóð uttan fyri við grövina og græt	men maria uttan stóð fyri við grövina græt og	O O O F O O O F O	men maria uttan fyri við grövina stóð og græt	O O O O O O F O C
941	Sum hon nú græt , kagaði hon inn í grövina , og hon sær tveir einglar í hvítum klæðum sita har , annan við hövdalagið og annan við fótalagið , har sum Jesu likam hevði ligið .	sum hon nú græt kagaði hon inn í grövina og hon sær tveir einglar í hvítum klæðum sita har annan við hövdalagið og annan við fótalagið har sum jesu likam hevði ligið	sum hon nú græt kagaði hon inn í grövina og hon tveir sær einglar í hvítum sita klæðum har annan við hövdalagið og annan við fótalagið har sum jesu likam hevði ligið	O O O C C O O O O O O O F O O O F O O O O O O O O O O O O O C C	sum hon nú hevði græt kagaði hon inn í grövina og hon tveir einglar í hvítum klæðum sita har annan við hövdalagið og annan við sær fótalagið har sum jesu likam ligið	O O O F F C O O O O O O O O O O O C O O O O O O O F O O O O O C
942	"Og teir siga við hana : "" Kvinna , hví grætur tú ? """	og teir siga við hana kvinna hví grætur tú	og teir við siga hana kvinna grætur hví tú	O O O F O O F O O	og teir við hana kvinna hví grætur siga tú	O O O O O O C F O
943	"Hon sigur við teir : "" Tí at teir hava tikið harra mín , og eg veit ikki , hvar teir hava lagt hann . """	hon sigur við teir tí at teir hava tikið harra mín og eg veit ikki hvar teir hava lagt hann	hon sigur við teir tí at teir hava harra tikið mín og veit eg ikki hvar teir hava lagt hann	O C O O O O O C O F O O F O O O O C C O	hon sigur við teir tí at veit teir tikið harra mín og eg lagt ikki hvar hava teir hava hann	O C O O O O F O C O O O O F O O F O C O
944	Tá ið hon hevði sagt hetta , vendi hon sær við , og hon sær Jesus standa har , og hon visti ikki , at tað var Jesus .	tá ið hon hevði sagt hetta vendi hon sær við og hon sær jesus standa har og hon visti ikki at tað var jesus	tá ið hon hevði sagt hetta vendi hon sær við og hon sær jesus har standa og visti hon ikki at tað var jesus	O O O F F O C O O O O O C O O F O F O O O O C O	tá ið hon hevði hetta vendi hon sær við og sagt hon jesus standa visti har og hon sær ikki at tað var jesus	O O O C O C O O O O F O O F F O O O F O O O C O
945	"Jesus sigur við hana : "" Kvinna , hví grætur tú ?"	jesus sigur við hana kvinna hví grætur tú	jesus sigur við hana kvinna hví tú grætur	O C O O O O O F	jesus við hana kvinna hví grætur sigur tú	O O O O O C F O
946	"Hvörjum leitar tú eftir ? """	hvörjum leitar tú eftir	leitar hvörjum tú eftir	F O O O	hvörjum leitar tú eftir	O C O O
947	"Hon hugsaði , at hetta mundi vera urtagarðsmaðurin , og sigur við hann : "" Harri , hevur tú borið hann burtur , tá sig mær , hvar tú hevur lagt hann , og eg skal taka hann . """	hon hugsaði at hetta mundi vera urtagarðsmaðurin og sigur við hann harri hevur tú borið hann burtur tá sig mær hvar tú hevur lagt hann og eg skal taka hann	hon hugsaði at hetta mundi urtagarðsmaðurin vera sigur og við hann harri hevur tú borið hann burtur tá mær sig hvar hevur tú lagt hann og eg skal hann taka	O C O O C O F F O O O O C O C O O O O F O F O C O O O C O F	hon at hetta mundi urtagarðsmaðurin hugsaði og sigur við hann harri hevur tú vera hann burtur tá sig taka borið mær hvar tú hann lagt og eg skal hann hevur	O O O C O F O C O O O C O F O O O C F F O O O O F O O C O F
948	"Jesus sigur við hana : "" Maria ! """	jesus sigur við hana maria	sigur jesus við hana maria	F O O O O	jesus við hana sigur maria	O O O F O
949	"Hon vendir sær á og sigur við hann á hebráiskum : "" Rabbuni ! """	hon vendir sær á og sigur við hann á hebráiskum rabbuni	hon vendir sær á og sigur við hann á hebráiskum rabbuni	O C O O O C O O O O O	sigur hon vendir sær á og við hann á hebráiskum rabbuni	F O C O O O O O O O O
950	tað merkir : meistari .	tað merkir meistari	tað meistari merkir	O O F	tað meistari merkir	O O F
951	"Jesus sigur við hana : "" Nem ikki við meg ; tí at eg eri enn ikki farin upp til faðirin ; men far til bröður mínar og sig teimum : Eg fari upp til faðirs míns og faðirs tykkara , til Guðs míns og Guðs tykkara . """	jesus sigur við hana nem ikki við meg tí at eg eri enn ikki farin upp til faðirin men far til bröður mínar og sig teimum eg fari upp til faðirs míns og faðirs tykkara til guðs míns og guðs tykkara	sigur jesus við hana nem ikki við meg tí at eg eri enn ikki upp farin til faðirin far men til bröður mínar og sig teimum eg fari upp til faðirs míns og faðirs tykkara til guðs míns og guðs tykkara	F O O O C O O O O O O C O O O F O O F O O O O O C O O C O O O O O O O O O O O O O	jesus sigur við hana nem eri ikki við meg tí at eg enn ikki farin upp til fari faðirin men far til bröður mínar og teimum eg upp til faðirs sig míns og faðirs tykkara til guðs míns og guðs tykkara	O C O O C F O O O O O O O O C O O F O O C O O O O O O O O O F O O O O O O O O O O
952	"Maria Magdalena kemur og boðar lærusveinunum : "" Eg havi sæð Harran ! "" og at hann hevði sagt henni hetta ."	maria magdalena kemur og boðar lærusveinunum eg havi sæð harran og at hann hevði sagt henni hetta	maria magdalena boðar kemur og lærusveinunum eg havi sæð harran og at hann hevði sagt henni hetta	O O F F O O O C C O O O O F F O O	maria magdalena og sagt boðar lærusveinunum eg sæð harran og at hann hevði henni kemur havi hetta	O O O F C O O C O O O O C O F F O
953	"Men tá ið komið var at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar , har sum lærusveinarnir vóru , vóru læstar , av ótta fyri Jödunum , kom Jesus og stóð mitt í millum teirra og sigur við teir : "" Friður veri við tykkum ! """	men tá ið komið var at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar har sum lærusveinarnir vóru vóru læstar av ótta fyri jödunum kom jesus og stóð mitt í millum teirra og sigur við teir friður veri við tykkum	men tá ið komið var at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar har sum lærusveinarnir vóru vóru læstar av ótta fyri jödunum kom jesus og mitt stóð í millum teirra sigur og við teir friður veri við tykkum	O O O C C O O O O O O O O O O O O O O F F C O O O O C O O O F O O O F O O O O C O O	men tá læstar ið var vóru at kvöldi henda sama stóð fyrsta dag í vikuni og meðan dyrnar har sum lærusveinarnir vóru av ótta komið fyri jödunum kom jesus og mitt í millum teirra og sigur við teir friður veri við tykkum	O O F O C F O O O O F O O O O O O O O O O C O O F O O C O O O O O O O C O O O C O O
954	Og tá ið hann hevði sagt hetta , sýndi hann teimum hendurnar og síðuna .	og tá ið hann hevði sagt hetta sýndi hann teimum hendurnar og síðuna	og tá ið hann hevði sýndi sagt hetta hann teimum hendurnar og síðuna	O O O O C F F O O O O O O	og tá ið hann hetta sýndi hann teimum hendurnar sagt og hevði síðuna	O O O O O C O O O F O F O
955	Nú vórðu lærusveinarnir glaðir , tá ið teir sóu Harran .	nú vórðu lærusveinarnir glaðir tá ið teir sóu harran	nú vórðu lærusveinarnir glaðir tá ið teir sóu harran	O C O O O O O C O	sóu nú vórðu lærusveinarnir glaðir tá ið teir harran	F O C O O O O O O
956	"Jesus segði tá aftur við teir : "" Friður veri við tykkum !"	jesus segði tá aftur við teir friður veri við tykkum	jesus tá segði aftur við teir veri friður við tykkum	O O F O O O F O O O	segði jesus tá aftur við teir friður veri við tykkum	F O O O O O O C O O
957	"Eins og faðirin hevur sent meg , soleiðis sendi eg eisini tykkum . """	eins og faðirin hevur sent meg soleiðis sendi eg eisini tykkum	eins og faðirin hevur sent meg soleiðis eg sendi eisini tykkum	O O O C C O O O F O O	eins og faðirin meg soleiðis sendi eg eisini sent tykkum hevur	O O O O O C O O F O F
958	"Og tá ið hann hevði sagt hetta , andaði hann á teir og sigur við teir : "" Takið við heilagum anda ."	og tá ið hann hevði sagt hetta andaði hann á teir og sigur við teir takið við heilagum anda	og tá ið hevði hann sagt hetta andaði hann á teir og við sigur takið teir við heilagum anda	O O O F O C O C O O O O O F F O O O O	og tá ið hann hevði hetta sagt hann á teir takið andaði og sigur við teir við heilagum anda	O O O O C O F O O O F F O C O O O O O
959	"Hvörjum , sum tit fyrigeva syndirnar , teimum eru tær fyrigivnar , og hvörjum , sum tit halda teimum aftur , teimum eru tær afturhildnar . """	hvörjum sum tit fyrigeva syndirnar teimum eru tær fyrigivnar og hvörjum sum tit halda teimum aftur teimum eru tær afturhildnar	hvörjum sum tit fyrigeva syndirnar teimum eru tær og fyrigivnar hvörjum sum halda tit teimum aftur teimum eru tær afturhildnar	O O O C O O C O O F O O F O O O O C O C	hvörjum sum tit fyrigeva syndirnar teimum eru tær og afturhildnar hvörjum fyrigivnar sum tit halda teimum aftur teimum eru tær	O O O C O O C O O F O F O O F O O O C O
960	Men Tummas , ein av teimum tólv , hann , sum kallast Didymos tað merkir : tvíburður var ikki saman við teimum , tá ið Jesus kom .	men tummas ein av teimum tólv hann sum kallast didymos tað merkir tvíburður var ikki saman við teimum tá ið jesus kom	men tummas ein av teimum tólv hann sum didymos kallast merkir tað tvíburður var ikki saman við teimum tá ið jesus kom	O O O O O O O O O F F O O C O O O O O O O C	men tummas ein av teimum tólv hann sum didymos tað kom merkir tvíburður var ikki saman kallast við teimum tá ið jesus	O O O O O O O O O O F C O C O O F O O O O O
961	"Hinir lærusveinarnir sögdu tá við hann : "" Vit hava sæð Harran ! """	hinir lærusveinarnir sögdu tá við hann vit hava sæð harran	hinir lærusveinarnir tá sögdu við hann hava vit sæð harran	O O O F O O F O C O	hinir lærusveinarnir tá sögdu við sæð hann vit hava harran	O O O F O F O O C O
962	"Men hann segði við teir : "" Síggi eg ikki naglamerkini í hondum hansara og fái eg ikki lagt hond mína í síðu hansara , vil eg als ikki trúgva tí . """	men hann segði við teir síggi eg ikki naglamerkini í hondum hansara og fái eg ikki lagt hond mína í síðu hansara vil eg als ikki trúgva tí	men hann segði við teir eg síggi ikki naglamerkini í hondum hansara fái og eg ikki lagt hond mína í síðu hansara vil eg als ikki tí trúgva	O O C O O O F O O O O O F O O O C O O O O O C O O O O F	men hann segði við teir eg ikki naglamerkini lagt í hondum hansara og fái eg ikki hond trúgva mína í síðu hansara vil eg als ikki tí síggi	O O C O O O O O F O O O O C O O O F O O O O C O O O O F
963	Og átta dagar seinni vóru lærusveinar hansara aftur inni og Tummas við teimum .	og átta dagar seinni vóru lærusveinar hansara aftur inni og tummas við teimum	og átta dagar vóru seinni lærusveinar hansara aftur inni og tummas við teimum	O O O F O O O O O O O O O	og átta dagar seinni lærusveinar hansara vóru aftur inni og tummas við teimum	O O O O O O F O O O O O O
964	"Jesus kemur , meðan dyrnar vóru læstar , og stóð mitt í millum teirra og segði : "" Friður veri við tykkum ! """	jesus kemur meðan dyrnar vóru læstar og stóð mitt í millum teirra og segði friður veri við tykkum	jesus kemur meðan dyrnar vóru stóð læstar og mitt í millum teirra og segði friður veri við tykkum	O C O O C F F O O O O O O C O C O O	jesus meðan stóð dyrnar læstar vóru og mitt í millum teirra og segði friður veri við kemur tykkum	O O F O F C O O O O O O C O C O F O
