idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
2666	Han absorberade henne medan hon aldrig absorberade honom .	han absorberade henne medan hon aldrig absorberade honom	han henne absorberade medan hon absorberade aldrig honom	O O F O O F O O	han henne medan hon absorberade aldrig absorberade honom	O O O O F O C O
2667	Detta var så normalt att ingen lade märke till det .	detta var så normalt att ingen lade märke till det	detta var så normalt att ingen lade märke till det	O C O O O O C O O O	detta så normalt att ingen var lade märke till det	O O O O O F C O O O
2668	Åtminstone inte förrän senare , långt senare , när saker och ting började förändras .	åtminstone inte förrän senare långt senare när saker och ting började förändras	åtminstone inte förrän senare långt senare när saker och ting började förändras	O O O O O O O O O O F F	började åtminstone inte förrän senare långt senare när saker och ting förändras	F O O O O O O O O O O C
2669	I hennes kök fanns rader med lökar och feta skinkor som hängde från krokar i taket i ljuvlig tortyr .	i hennes kök fanns rader med lökar och feta skinkor som hängde från krokar i taket i ljuvlig tortyr	i hennes kök fanns rader med lökar och feta skinkor som hängde från krokar i taket i ljuvlig tortyr	O O O C O O O O O O O C O O O O O O O	i hennes kök fanns rader med hängde lökar och feta skinkor som från krokar i taket i ljuvlig tortyr	O O O C O O F O O O O O O O O O O O O
2670	Hon rökte sina egna böcklingar i skorstenen genom att trä upp dem två och två på kasserade strumpstickor .	hon rökte sina egna böcklingar i skorstenen genom att trä upp dem två och två på kasserade strumpstickor	hon sina rökte egna böcklingar i skorstenen genom trä att upp dem två och två på kasserade strumpstickor	O O F O O O O O F O O O O O O O O O	hon rökte sina egna böcklingar i trä skorstenen genom att upp dem två och två på kasserade strumpstickor	O C O O O O F O O O O O O O O O O O
2671	Till detta eldade hon med ved .	till detta eldade hon med ved	till detta eldade hon med ved	O O C O O O	eldade till detta hon med ved	F O O O O O
2672	De andra spisarna brann med kol .	de andra spisarna brann med kol	de andra spisarna brann med kol	O O O C O O	de andra spisarna brann med kol	O O O C O O
2673	Hon hade ett vitrinskåp fullt av hemmagjorda konserver : pickles , tomater , päron , kål , och mitt i alltihop en kaninunge .	hon hade ett vitrinskåp fullt av hemmagjorda konserver pickles tomater päron kål och mitt i alltihop en kaninunge	hon ett hade vitrinskåp fullt av hemmagjorda konserver pickles tomater päron kål och mitt i alltihop en kaninunge	O O F O O O O O O O O O O O O O O O	hon ett vitrinskåp fullt av hemmagjorda konserver pickles tomater hade päron kål och mitt i alltihop en kaninunge	O O O O O O O O O F O O O O O O O O
2674	Den gick inte att äta .	den gick inte att äta	gick den inte att äta	F O O O C	den inte att gick äta	O O O F C
2675	Den var en prydnadssak .	den var en prydnadssak	den var en prydnadssak	O C O O	den en var prydnadssak	O O F O
2676	När det blåste och skåpet riste studsade kaninen upp och ner i sitt genomskinliga fängelse och hans öron bucklade sig lätt när de slog emot burklocket .	när det blåste och skåpet riste studsade kaninen upp och ner i sitt genomskinliga fängelse och hans öron bucklade sig lätt när de slog emot burklocket	när det och blåste riste skåpet studsade kaninen upp och ner i sitt genomskinliga fängelse och hans öron bucklade sig lätt när de emot slog burklocket	O O O F F O C O O O O O O O O O O O C O O O O O F O	när det blåste och skåpet riste kaninen upp och ner i sitt genomskinliga slog fängelse och hans öron bucklade sig lätt när de emot burklocket studsade	O O C O O C O O O O O O O F O O O O C O O O O O O F
2677	Precis som min farmor höll han sig med hemligheter såsom andra människor håller sig med fiskar .	precis som min farmor höll han sig med hemligheter såsom andra människor håller sig med fiskar	precis som min höll farmor han sig med hemligheter såsom andra människor håller sig med fiskar	O O O F O O O O O O O O C O O O	precis höll som min farmor han sig med hemligheter såsom andra människor håller sig med fiskar	O F O O O O O O O O O O C O O O
2678	De var en hobby , något att fascineras av , hans undervattenssamling av sällsamheter och märkligheter .	de var en hobby något att fascineras av hans undervattenssamling av sällsamheter och märkligheter	de var en hobby något att av fascineras hans undervattenssamling av sällsamheter och märkligheter	O C O O O O O F O O O O O O	fascineras de var en hobby något att av hans undervattenssamling av sällsamheter och märkligheter	F O C O O O O O O O O O O O
2679	Någon gång hände det att något flöt upp till ytan , oväntat , oförklarat .	någon gång hände det att något flöt upp till ytan oväntat oförklarat	någon hände gång det att något flöt upp till ytan oväntat oförklarat	O F O O O O C O O O O O	någon gång hände flöt det att något upp till ytan oväntat oförklarat	O O C F O O O O O O O O
2680	""" Din hustru är på väg att nedkomma . """	din hustru är på väg att nedkomma	din hustru är på väg att nedkomma	O O C O O O C	din hustru på väg att är nedkomma	O O O O O F C
2681	Hon saknade rådighet , sådan var inte tillåten i hennes klass , och jag vet att farmor oroade sig över att hennes son hade hittat en fru som inte visste hur man kokade soppa på sillhuvuden .	hon saknade rådighet sådan var inte tillåten i hennes klass och jag vet att farmor oroade sig över att hennes son hade hittat en fru som inte visste hur man kokade soppa på sillhuvuden	hon rådighet saknade var sådan inte tillåten i hennes klass och jag vet att farmor sig oroade över att hennes hade son hittat en fru som inte visste hur man soppa kokade på sillhuvuden	O O F F O O O O O O O O C O O O F O O O F O C O O O O C O O O F O O	hon saknade rådighet sådan var inte tillåten i hennes klass och jag att farmor sig över att hennes son hade en oroade fru som inte hur man hittat kokade visste soppa på sillhuvuden vet	O C O O C O O O O O O O O O O O O O O C O F O O O O O F C F O O O F
2682	""" Jag döper detta barn ... """	jag döper detta barn ...	döper jag detta barn ...	F O O O O	jag döper detta barn ...	O C O O O
2683	Han kom inte hem den kvällen , inte heller den följande .	han kom inte hem den kvällen inte heller den följande	han kom inte hem den kvällen inte heller den följande	O C O O O O O O O O	han inte hem kom den kvällen inte heller den följande	O O O F O O O O O O
2684	Telefonen ringde varje kväll klockan sex tills det hade gått en vecka .	telefonen ringde varje kväll klockan sex tills det hade gått en vecka	telefonen ringde varje kväll klockan sex tills det hade gått en vecka	O C O O O O O O F F O O	telefonen varje kväll ringde klockan sex hade tills det gått en vecka	O O O F O O F O O C O O
2685	Min mor såg mer förströdd ut än vanligt och hade ljuset tänt hela natten .	min mor såg mer förströdd ut än vanligt och hade ljuset tänt hela natten	min mor såg mer förströdd ut än vanligt och hade ljuset tänt hela natten	O O C O O O O O O C O O O O	min mor mer förströdd ut än vanligt och hade ljuset tänt hela natten såg	O O O O O O O O C O O O O F
2686	Det var inte meningen att vi skulle märka något .	det var inte meningen att vi skulle märka något	det inte var meningen att skulle vi märka något	O O F O O F O C O	det var inte märka meningen att vi skulle något	O C O F O O O C O
2687	Nu på vintern låg huset i mörker nästan hela dagarna och frosten färgade gräset vitt .	nu på vintern låg huset i mörker nästan hela dagarna och frosten färgade gräset vitt	nu på vintern låg huset i mörker nästan hela dagarna och frosten gräset färgade vitt	O O O C O O O O O O O O O F O	nu på vintern låg huset i mörker färgade nästan hela dagarna och frosten gräset vitt	O O O C O O O F O O O O O O O
2688	Mina systrar och jag lekte tysta i den kylstela luften och vår andedräkt värmde tillfälligtvis upp frusenheten närmast oss .	mina systrar och jag lekte tysta i den kylstela luften och vår andedräkt värmde tillfälligtvis upp frusenheten närmast oss	mina systrar och lekte jag tysta i den kylstela luften och vår andedräkt värmde tillfälligtvis upp frusenheten närmast oss	O O O F O O O O O O O O O C O O O O O	mina systrar lekte och jag tysta i den kylstela luften och vår andedräkt värmde tillfälligtvis upp frusenheten närmast oss	O O F O O O O O O O O O O C O O O O O
2689	Vi väntade och väntade och tittade på klockan .	vi väntade och väntade och tittade på klockan	vi väntade och tittade väntade och på klockan	O C O F F O O O	vi och tittade väntade väntade och på klockan	O O F F C O O O
2690	Innan vi gav oss av hade vi ett möte med min rektor .	innan vi gav oss av hade vi ett möte med min rektor	innan vi gav oss av hade vi ett möte med min rektor	O O C O O C O O O O O O	gav innan vi oss av hade vi ett möte med min rektor	F O O O O C O O O O O O
2691	Jag hade just börjat på mellanstadiet och var rastlös och ouppmärksam .	jag hade just börjat på mellanstadiet och var rastlös och ouppmärksam	jag börjat hade just på mellanstadiet och var rastlös och ouppmärksam	O F F O O O O C O O O	var jag hade just börjat på mellanstadiet och rastlös och ouppmärksam	F O F O C O O O O O O
2692	Rektorn , som hade noterat att jag åtnjöt varje förmån som livet kunde tänkas erbjuda , tog för givet att jag var antingen olydig eller dum .	rektorn som hade noterat att jag åtnjöt varje förmån som livet kunde tänkas erbjuda tog för givet att jag var antingen olydig eller dum	rektorn som hade att noterat åtnjöt jag varje förmån som livet kunde tänkas erbjuda tog för givet att jag var antingen olydig eller dum	O O C O F F O O O O O C C F F O O O O C O O O O	rektorn som hade att jag varje förmån som livet kunde erbjuda noterat tog för givet att jag åtnjöt antingen olydig tänkas eller var dum	O O C O O O O O O C C F C O O O O F O O F O F O
2693	Han var alltför rädd för min rugbybrede far för att använda någotdera av dessa ord , det förstår jag åtminstone nu , men då trodde jag att han menade precis det han sa .	han var alltför rädd för min rugbybrede far för att använda någotdera av dessa ord det förstår jag åtminstone nu men då trodde jag att han menade precis det han sa	han var alltför rädd för min rugbybrede far för att någotdera använda av dessa ord förstår det jag åtminstone nu men då trodde jag att han menade precis det han sa	O C O O O O O O O O O F O O O F O O O O O O C O O O C O O O C	han var alltför rädd för min rugbybrede far för att någotdera av dessa ord det menade förstår jag åtminstone nu men då jag att han precis trodde använda det han sa	O C O O O O O O O O O O O O O F C O O O O O O O O O F F O O C
2694	Under de följande åtta åren levde jag instängd i hans lådfacks hemska kval .	under de följande åtta åren levde jag instängd i hans lådfacks hemska kval	under de följande åtta åren jag levde instängd i hans lådfacks hemska kval	O O O O O O F O O O O O O	under levde de följande åtta åren jag instängd i hans lådfacks hemska kval	O F O O O O O O O O O O O
2695	I samma sekund gungades bilen från alla sidor av tusentals skrikande flickor .	i samma sekund gungades bilen från alla sidor av tusentals skrikande flickor	i samma gungades sekund bilen från alla sidor av tusentals skrikande flickor	O O F O O O O O O O O O	i samma sekund bilen från alla sidor av gungades tusentals skrikande flickor	O O O O O O O O F O O O
2696	Jag såg deras tårstrimmiga ansikten ångestfyllt tryckas mot bilens fönster och vindruta .	jag såg deras tårstrimmiga ansikten ångestfyllt tryckas mot bilens fönster och vindruta	jag såg deras tårstrimmiga ansikten ångestfyllt mot tryckas bilens fönster och vindruta	O C O O O O O F O O O O	jag deras tårstrimmiga ansikten såg ångestfyllt tryckas mot bilens fönster och vindruta	O O O O F O C O O O O O
