idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3572	Förorter där framförallt unga familjer samlas , som under dagarna bryts upp i en till staden och förvärvsarbetet försvinnande man och en till det sterila förortsområdet överlämnad kvinna med barn .	förorter där framförallt unga familjer samlas som under dagarna bryts upp i en till staden och förvärvsarbetet försvinnande man och en till det sterila förortsområdet överlämnad kvinna med barn	O O O O O C O O O C O O O O O O O O O O O O O O O O O O O	förorter där samlas framförallt unga familjer som under dagarna bryts upp i en till staden och förvärvsarbetet försvinnande man och en till det sterila förortsområdet överlämnad kvinna med barn	O O F O O O O O O C O O O O O O O O O O O O O O O O O O O
3573	I denna de 20-30-åriga hemmafruarnas värld växer barnen upp .	i denna de 20-30-åriga hemmafruarnas värld växer barnen upp	O O O O O O C O O	i denna växer de 20-30-åriga hemmafruarnas värld barnen upp	O O F O O O O O O
3574	Dvs bland kvinnor som ofta frivilligt av traditionstänkande och i många fall på grund av dålig eller ingen yrkesutbildning eller motvilligt på grund av frånvaron av tillräckligt antal eller inga daghemsplatser alls , mannens konventionella status- och bekvämlighetstänkande och den avskräckande skattelagstiftningen ' valt ' att stanna hemma .	dvs bland kvinnor som ofta frivilligt av traditionstänkande och i många fall på grund av dålig eller ingen yrkesutbildning eller motvilligt på grund av frånvaron av tillräckligt antal eller inga daghemsplatser alls mannens konventionella status- och bekvämlighetstänkande och den avskräckande skattelagstiftningen valt att stanna hemma	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O C O	dvs bland kvinnor som ofta frivilligt av traditionstänkande och i många fall på grund av dålig eller ingen yrkesutbildning eller motvilligt på grund av frånvaron av tillräckligt antal eller inga daghemsplatser alls mannens konventionella status- och bekvämlighetstänkande och den avskräckande skattelagstiftningen valt att hemma stanna	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O F
3575	Från spädbarnsåldern är det mamma som sköter barnet och hushållet .	från spädbarnsåldern är det mamma som sköter barnet och hushållet	O O C O O O C O O O	från spädbarnsåldern är det mamma sköter som barnet och hushållet	O O C O O F O O O O
3576	Och mamma , det är en person vars dag består av bäddning , städning , inköp , dra barnvagn på promenad , matlagning , tvättning , diskning , ta på och av barn , leka med barn , huta åt barn osv .	och mamma det är en person vars dag består av bäddning städning inköp dra barnvagn på promenad matlagning tvättning diskning ta på och av barn leka med barn huta åt barn osv	O O O C O O O O C O O O O O O O O C O O O C O O O O C O O C O O	och mamma det är en person vars dag av bäddning städning inköp matlagning består tvättning diskning osv dra barnvagn på promenad på ta och av barn leka med barn åt barn huta	O O O C O O O O O O O O O F O O O C O O O O F O O O C O O O O F
3577	Pappa , det är en person som kommer hem trött på kvällen från detta som kallas arbete och som ger pengar - observera motsatsen till vad mamma ' gör ' och som inte ger pengar - till kola , leksaker , ' pappas ' bil , mat och hyra .	pappa det är en person som kommer hem trött på kvällen från detta som kallas arbete och som ger pengar observera motsatsen till vad mamma gör och som inte ger pengar till kola leksaker pappas bil mat och hyra	O O C O O O O O O O O O O O C O O O O O O O C O O O C O C O O O O C O O O C O	pappa det är en person till kola leksaker pappas bil mat och hyra kommer som hem trött på kvällen från detta som kallas arbete och ger som pengar observera motsatsen till vad gör mamma och som inte ger pengar	O O C O O O O O O O O O O F O O O O O O O O C O O F O O C O O O F O O O O C O
3578	I bästa fall ' hjälper pappa till ' med tvätten och lägger barnen och slår sig sedan till ro framför Tv:n , medan mamma diskar och kommer med vatten när barnet skriker .	i bästa fall hjälper pappa till med tvätten och lägger barnen och slår sig sedan till ro framför tv:n medan mamma diskar och kommer med vatten när barnet skriker	O O O C O O O O O C O O C O O O O O O O O C O C O O O O C	i bästa fall pappa hjälper till med tvätten och lägger barnen och slår sig sedan till ro framför tv:n medan mamma diskar kommer och med vatten när skriker barnet	O O O O F O O O O C O O C O O O O O O O O C F O O O O F O
3579	Resultaten av uppväxten i denna miljö är rätt så uppenbara .	resultaten av uppväxten i denna miljö är rätt så uppenbara	O O O O O O C O O O	resultaten av uppväxten i denna miljö är rätt så uppenbara	O O O O O O C O O O
3580	Kan någon verkligen med berått mod påstå att de är lyckliga ?	kan någon verkligen med berått mod påstå att de är lyckliga	C O O O O O C O O C O	någon verkligen med berått mod påstå är att de lyckliga kan	O O O O O F F O O O F
3581	Barn som redan i treårsåldern , enligt forskarna , för hela livet är könsrollspräglade i hushållsmammamönster och yrkespappamönster .	barn som redan i treårsåldern enligt forskarna för hela livet är könsrollspräglade i hushållsmammamönster och yrkespappamönster	O O O O O O O O O O C O O O O O	barn som redan i treårsåldern enligt forskarna för hela livet är könsrollspräglade i hushållsmammamönster och yrkespappamönster	O O O O O O O O O O C O O O O O
3582	Barn som saknar förmåga till kontakt med äldre generationer som de endast stött på till högtider och helger i form av far och morföräldrar .	barn som saknar förmåga till kontakt med äldre generationer som de endast stött på till högtider och helger i form av far och morföräldrar	O O C O O O O O O O O O C O O O O O O O O O O O	barn som saknar förmåga till kontakt med äldre generationer som stött de endast på till högtider och helger i form av far och morföräldrar	O O C O O O O O O O F O O O O O O O O O O O O O
3583	Händelser som inte sällan föregåtts av upprörda scener mellan stressade föräldrar och uppjagande hets för alla och sedan utspelas i en miljö , onaturligt färgad av far- och morföräldrars enorma förväntningar och satsningar på dessa stunder när man får träffa de älskade barnbarnen .	händelser som inte sällan föregåtts av upprörda scener mellan stressade föräldrar och uppjagande hets för alla och sedan utspelas i en miljö onaturligt färgad av far- och morföräldrars enorma förväntningar och satsningar på dessa stunder när man får träffa de älskade barnbarnen	O O O O C O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O C C O O O	händelser som inte sällan föregåtts av upprörda scener mellan stressade föräldrar och uppjagande hets för alla och sedan i en miljö onaturligt färgad av far- och morföräldrars enorma förväntningar och satsningar utspelas på dessa stunder när man får träffa de älskade barnbarnen	O O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O F O O O O O C C O O O
3584	Barn , överbeskyddade av mamma som sett dem som sitt existensberättigande , och underbeskyddade av och kontaktoförmögna på ett normalt känslomässigt sätt med dessa främmande trötta kvällspappafåglar eller över lördagar och söndagar koncentrerat lekande och på utflykt stadda fäder .	barn överbeskyddade av mamma som sett dem som sitt existensberättigande och underbeskyddade av och kontaktoförmögna på ett normalt känslomässigt sätt med dessa främmande trötta kvällspappafåglar eller över lördagar och söndagar koncentrerat lekande och på utflykt stadda fäder	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O O	barn överbeskyddade av mamma och underbeskyddade av och kontaktoförmögna på ett normalt känslomässigt sätt med dessa främmande trötta kvällspappafåglar eller över lördagar och söndagar koncentrerat lekande och på utflykt stadda fäder sett som dem som sitt existensberättigande	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O F O O O O O
3585	Hur lär man sig efter en sådan uppväxt att vid studie- och yrkesval välja i enlighet med sin begåvning och sina förutsättningar och inte i enlighet med det från barndomen inpräglade könsrollsmönstret ?	hur lär man sig efter en sådan uppväxt att vid studie- och yrkesval välja i enlighet med sin begåvning och sina förutsättningar och inte i enlighet med det från barndomen inpräglade könsrollsmönstret	O C O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O	hur lär man sig efter en sådan uppväxt att vid studie- och yrkesval i enlighet med sin begåvning och sina förutsättningar och inte välja i enlighet med det från barndomen inpräglade könsrollsmönstret	O C O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O
3586	Och hur i all världen lär man sig som vuxen att uppfatta och förstå det motsatta könet , sin partner , som individ , som fristående personlighet med intellektuellt och känslomässigt begåvningsmönster , inte som kvinna lika med hushållerska , uppasserska , mor - eller som man lika med yrkesutövare , försörjare ?	och hur i all världen lär man sig som vuxen att uppfatta och förstå det motsatta könet sin partner som individ som fristående personlighet med intellektuellt och känslomässigt begåvningsmönster inte som kvinna lika med hushållerska uppasserska mor eller som man lika med yrkesutövare försörjare	O O O O O C O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C	och hur lär i all världen man sig som vuxen att uppfatta det motsatta könet sin partner som individ som fristående personlighet med intellektuellt och känslomässigt begåvningsmönster inte som kvinna lika med hushållerska uppasserska mor eller som man lika med yrkesutövare försörjare och förstå	O O F O O O O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C
3587	Hur befria sig från roller som präglas in i oss från det vi ser dagens ljus på BB ?	hur befria sig från roller som präglas in i oss från det vi ser dagens ljus på bb	O C O O O O C O O O O O O C O O O O	hur sig från roller befria som in i präglas oss från det vi ser dagens ljus på bb	O O O O F O O O F O O O O C O O O O
3588	Roller som i så hög grad hindrar ett berikande , stimulerande växelspel mellan individer av olika kön , av olika åldrar ?	roller som i så hög grad hindrar ett berikande stimulerande växelspel mellan individer av olika kön av olika åldrar	O O O O O O C O O O O O O O O O O O O	roller som i så hög grad ett berikande stimulerande växelspel mellan individer av olika kön hindrar av olika åldrar	O O O O O O O O O O O O O O O F O O O
3589	Kan inte följande vara lösningen ?	kan inte följande vara lösningen	C O O C O	kan inte följande vara lösningen	C O O C O
3590	Det monogama äktenskapet är enligt kristen uppfattning den bästa förutsättningen för att kontrahenterna ska lära känna varandra och samman i ett inbördes förtroende .	det monogama äktenskapet är enligt kristen uppfattning den bästa förutsättningen för att kontrahenterna ska lära känna varandra och samman i ett inbördes förtroende	O O O C O O O O O O O O O C C O O O O O O C O	det monogama äktenskapet enligt kristen uppfattning den bästa förutsättningen är för att lära kontrahenterna ska och samman i ett inbördes förtroende känna varandra	O O O O O O O O O F O O F O F O O O O O O C O
3591	Man torde väl kunna säga att de flesta människor i vårt land är överens om att denna syn är principiellt riktig , alldeles bortsett från hur man sedan motiverar den .	man torde väl kunna säga att de flesta människor i vårt land är överens om att denna syn är principiellt riktig alldeles bortsett från hur man sedan motiverar den	O C O C C O O O O O O O C O O O O O C O O O O O O O O C O	man torde väl kunna säga att de flesta människor i vårt land är överens om att denna syn är principiellt riktig bortsett alldeles motiverar från hur man sedan den	O C O C C O O O O O O O C O O O O O C O O O O F O O O O O
3592	När Kristus grundar det livslånga äktenskapet på Guds i skapelsen uttalade vilja , är detta uttryck för hans fordran att den sexuella relationen skall präglas av kärlek på samma sätt som andra mänskliga relationer .	när kristus grundar det livslånga äktenskapet på guds i skapelsen uttalade vilja är detta uttryck för hans fordran att den sexuella relationen skall präglas av kärlek på samma sätt som andra mänskliga relationer	O O C O O O O O O O O O C O O O O O O O O O C C O O O O O O O O O	när grundar kristus det livslånga äktenskapet på guds i skapelsen uttalade vilja detta uttryck är för hans fordran att den sexuella relationen präglas skall av kärlek på samma sätt som andra mänskliga relationer	O F O O O O O O O O O O O O F O O O O O O O F F O O O O O O O O O
