idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
2178	Varför skulle dom vilja sitta och höra på hur ni var tvungna att gå runt huset till bakdörren hos missionären ?	varför skulle dom vilja sitta och höra på hur ni var tvungna att gå runt huset till bakdörren hos missionären	O C O C C O C O O O C C O C O O O O O O	varför skulle dom vilja sitta och höra på var hur ni tvungna att gå runt huset till bakdörren hos missionären	O C O C C O C O F O O C O C O O O O O O
2179	Mrs Odara hade slutit sig till gruppen och körde en kraftig hand med silverskimrande naglar genom Curtis Pettigrews kortsnaggade hår .	mrs odara hade slutit sig till gruppen och körde en kraftig hand med silverskimrande naglar genom curtis pettigrews kortsnaggade hår	O O C C O O O O C O O O O O O O O O O O	mrs odara hade slutit sig till gruppen och en kraftig hand körde med silverskimrande naglar genom curtis pettigrews kortsnaggade hår	O O C C O O O O O O O F O O O O O O O O
2180	Herre Gud , Timothy , kom inte dragande med det där igen !	herre gud timothy kom inte dragande med det där igen	O O O C O O O O O C	herre gud timothy inte med det där kom igen dragande	O O O O O O O F O C
2181	Odara brast i skratt .	odara brast i skratt	O C O O	odara i skratt brast	O O O F
2182	Ja ja , men allt det där är när det kommer till kritan evigt samma visa : ni européer pratar kolossalt klokt och förnuftigt om den där sortens lidande eftersom ni inte vet ... ni kan för all del föreställa er att det var förskräckligt , men det finns ingenting i er tillvaro som kan jämföras med det .	ja ja men allt det där är när det kommer till kritan evigt samma visa ni européer pratar kolossalt klokt och förnuftigt om den där sortens lidande eftersom ni inte vet ... ni kan för all del föreställa er att det var förskräckligt men det finns ingenting i er tillvaro som kan jämföras med det	O O O O O O C O O O O O C O O O O C O O O O O O O O O O O O C O O C O O O C O O O C O O O C O O O O O C C O O	ja ja men allt det där evigt är samma visa när det kommer till kritan ni pratar européer kolossalt klokt och förnuftigt om den där sortens lidande eftersom ni vet inte ... ni för all del kan er att det var föreställa förskräckligt men det finns ingenting i er tillvaro som kan jämföras med det	O O O O O O O F O O O O C O O O F O O O O O O O O O O O O F O O O O O O F O O O F F O O O C O O O O O C C O O
2183	Bray såg hur Margot Wentz plötsligt lyfte på huvudet med en snabb grimas till leende , som om någon hade berättat en gammal kvickhet som hon inte orkade skratta åt .	bray såg hur margot wentz plötsligt lyfte på huvudet med en snabb grimas till leende som om någon hade berättat en gammal kvickhet som hon inte orkade skratta åt	O C O O O O C O O O O O O O O O O O C C O O O O O O C C O	bray såg hur margot wentz plötsligt på huvudet med en snabb grimas till leende lyfte som hade berättat om någon en gammal kvickhet orkade som hon inte skratta åt	O C O O O O O O O O O O O O F O F F O O O O O F O O O C O
2184	Nej , där tar du fel , sade hennes man med ett allvarligare tonfall . Vi levde under Herr Hitler .	nej där tar du fel sade hennes man med ett allvarligare tonfall vi levde under herr hitler	O O C O O C O O O O O O O C O O O	nej tar där du fel sade hennes man med ett allvarligare tonfall vi under levde herr hitler	O F O O O C O O O O O O O O F O O
2185	Och vad allt det betydde måste ni veta .	och vad allt det betydde måste ni veta	O C O C O O O C	och måste ni veta betydde vad allt det	O C O C F O O O
2186	Jag är inte intresserad av Hitler .	jag är inte intresserad av hitler	O C O O O O	jag inte intresserad av är hitler	O O O O F O
2187	Timothy Odaras fina tänder blottades i otålig älskvärdhet .	timothy odaras fina tänder blottades i otålig älskvärdhet	O O O O C O O O	timothy odaras fina tänder blottades i otålig älskvärdhet	O O O O C O O O
2188	Min vän ... vita män har mördat många flera i Afrika än Hitler nånsin gjorde i Europa .	min vän ... vita män har mördat många flera i afrika än hitler nånsin gjorde i europa	O O O O O C C O O O O O O O C O O	min vän ... vita män har många flera i afrika mördat än gjorde hitler nånsin i europa	O O O O O C O O O O F O F O O O O
2189	Du är tokig ! sade Wentz stillsamt .	du är tokig sade wentz stillsamt	O C O C O O	du är tokig sade wentz stillsamt	O C O C O O
2190	Europeiska krig , vita män som mördar varandra . Vad angår det mig ?	europeiska krig vita män som mördar varandra vad angår det mig	O O O O O C O O O C O	europeiska krig vita män vad angår det mig som mördar varandra	O O O O O C O O O C O
2191	Du sa alldeles nyss att man inte borde låta sig tyngas av lidanden .	du sa alldeles nyss att man inte borde låta sig tyngas av lidanden	O C O O O O O C C O C O O	du sa alldeles nyss borde att låta man inte sig tyngas av lidanden	O C O O F O F O O O C O O
2192	Jag har inga som helst känslor när det gäller Hitler .	jag har inga som helst känslor när det gäller hitler	O C O O O O O O C O	jag inga som helst känslor har när det hitler gäller	O O O O O F O O O F
2193	Nej , men det borde du ha , sade mrs Wentz , nästan drömmande .	nej men det borde du ha sade mrs wentz nästan drömmande	O O O C O C C O O O C	nej ha men det borde du sade mrs wentz drömmande nästan	O F O O F O C O O F O
2194	Varken mer eller mindre än vad du känner inför det som har drabbat afrikaner .	varken mer eller mindre än vad du känner inför det som har drabbat afrikaner	O O O O O O O C O O O C C O	varken mer eller mindre än vad du känner inför det som drabbat har afrikaner	O O O O O O O C O O O F F O
2195	Det är samma sak alltihop .	det är samma sak alltihop	O C O O O	det är samma sak alltihop	O C O O O
2196	För all del ... jag fyllde både sjutton och arton år i interneringslägret i Fort Howard , som gäst hos Hennes Majestäts guvernör , svarade Odara , så mycket vet jag .	för all del ... jag fyllde både sjutton och arton år i interneringslägret i fort howard som gäst hos hennes majestäts guvernör svarade odara så mycket vet jag	O O O O O C O O O O O O O O O O O O O O O O C O O O C O	för all del ... jag fyllde både sjutton och arton år i interneringslägret i fort howard som gäst hos hennes majestäts guvernör svarade odara vet så mycket jag	O O O O O C O O O O O O O O O O O O O O O O C O F O O O
2197	Hennes båda bröder dog i Auschwitz , sade Hjalmar Wentz ;	hennes båda bröder dog i auschwitz sade hjalmar wentz	O O O C O O C O O	hennes båda bröder i dog auschwitz sade hjalmar wentz	O O O O F O C O O
2198	men hans hustru hade börjat tala med Jo-Ann Pettigrew , som bjöd omkring små rostade marshmallow-klunsar spetsade på en lång gaffel .	men hans hustru hade börjat tala med jo-ann pettigrew som bjöd omkring små rostade marshmallow-klunsar spetsade på en lång gaffel	O O O C C C O O O O C O O O O C O O O O	men hans hustru hade börjat tala med jo-ann pettigrew som omkring bjöd små rostade marshmallow-klunsar spetsade på en lång gaffel	O O O C C C O O O O O F O O O C O O O O
2199	För guds skull , Timothy , sluta opp med att stå där och grina med tänderna . Hugg dom i nånting i stället !	för guds skull timothy sluta opp med att stå där och grina med tänderna hugg dom i nånting i stället	O O O O C O O O C O O C O O C O O O O O	för guds skull timothy opp sluta med att stå där och grina med tänderna dom i nånting hugg i stället	O O O O O F O O C O O C O O O O O F O O
2200	Evelyn Odara talade till sin man som ingen kvinna från trakten skulle understå sig ; men han nonchalerade det – som om han gav svar på tal med sina landsmäns självklara inställning att ingen i vilket fall som helst hörde vad kvinnor sade .	evelyn odara talade till sin man som ingen kvinna från trakten skulle understå sig men han nonchalerade det – som om han gav svar på tal med sina landsmäns självklara inställning att ingen i vilket fall som helst hörde vad kvinnor sade	O O C O O O O O O O O C C O O O C O O O O O C O O O O O O O O O O O O O O O C O O C	evelyn odara talade till sin man som understå ingen kvinna från trakten skulle sig nonchalerade men han det – som om han svar gav på tal med sina landsmäns självklara inställning att ingen i vilket fall som helst hörde vad kvinnor sade	O O C O O O O F O O O O F O F O O O O O O O O F O O O O O O O O O O O O O O C O O C
2201	Han sade ilsket till Wentz , riktade sig till hustrun genom mannen : Vad fick du i gengäld som var värt det hela ?	han sade ilsket till wentz riktade sig till hustrun genom mannen vad fick du i gengäld som var värt det hela	O C O O O C O O O O O O C O O O O C O O O	han sade ilsket till wentz sig till hustrun riktade genom mannen vad du i gengäld som fick värt det hela var	O C O O O O O O F O O O O O O O F O O O F
2202	Utan att se på någon sade Margot Wentz : Sånt kan man inte säga .	utan att se på någon sade margot wentz sånt kan man inte säga	O O C O O C O O O C O O C	utan att på se någon sade margot wentz sånt kan säga man inte	O O O F O C O O O C F O O
2203	Hon vickade på fingrarna som blivit klibbiga av marshmallowen , och hennes man tog upp näsduken ur fickan och räckte henne den .	hon vickade på fingrarna som blivit klibbiga av marshmallowen och hennes man tog upp näsduken ur fickan och räckte henne den	O C O O O C O O O O O O C O O O O O C O O	hon vickade på fingrarna som klibbiga av marshmallowen blivit och hennes man upp näsduken tog ur fickan och räckte henne den	O C O O O O O O F O O O O O F O O O C O O
2204	Det var den kvällen då Bray , Neil , Evelyn Odara , en av flyktingarna från Sydafrika , Pettigrews och några andra gav sig i väg till Sputnikbaren .	det var den kvällen då bray neil evelyn odara en av flyktingarna från sydafrika pettigrews och några andra gav sig i väg till sputnikbaren	O C O O O O O O O O O O O O O O O O C O O O O O	det var den kvällen då bray neil evelyn odara en av flyktingarna från sydafrika pettigrews och några andra gav sig i väg till sputnikbaren	O C O O O O O O O O O O O O O O O O C O O O O O
2205	Medan Bray stod och hängde tillsammans med Odaras och makarna Wentz , tog Jo-Ann Pettigrew sin sista marshmallow , som hon inte hade lyckats förmå honom att äta , stoppade den i munnen och gjorde ett litet tecken åt de andra att hon hade någonting som de allesammans måste höra på .	medan bray stod och hängde tillsammans med odaras och makarna wentz tog jo-ann pettigrew sin sista marshmallow som hon inte hade lyckats förmå honom att äta stoppade den i munnen och gjorde ett litet tecken åt de andra att hon hade någonting som de allesammans måste höra på	O O C O O O O O O O C C O O O O O O O O C C C O O C C O O O O C O O O O O O O O C O O O O C C O	medan bray tillsammans med odaras och makarna wentz stod och hängde jo-ann tog pettigrew sin sista marshmallow som hon lyckats inte hade förmå honom äta att stoppade den i munnen och gjorde ett litet tecken åt de andra att hade hon någonting som de allesammans måste på höra	O O O O O O O O F O C O F O O O O O O F O F C O F O C O O O O C O O O O O O O F O O O O O C O F
2206	Rebecca har varit på Sputnikbaren , och hon påstår att den är fantastiskt tjusig nu .	rebecca har varit på sputnikbaren och hon påstår att den är fantastiskt tjusig nu	O C C O O O O C O O C O O O	rebecca varit på sputnikbaren har och hon påstår att den är fantastiskt tjusig nu	O F O O F O O C O O C O O O
2207	Dom har slagit ut en vägg mot den där gården , eller vad man ska kalla det , och har dans där .	dom har slagit ut en vägg mot den där gården eller vad man ska kalla det och har dans där	O C C O O O O O O O O O O C C O O C O O	dom har slagit ut en vägg mot den där gården eller vad man ska det kalla och har dans där	O C C O O O O O O O O O O C O F O C O O
2208	Vanurå ? sade Neil .	vanurå sade neil	O C O	vanurå sade neil	O C O
2209	Och vem av oss är det som kan ha gått med Rebecca på Sputnikbaren ?	och vem av oss är det som kan ha gått med rebecca på sputnikbaren	O O O O C O O C C C O O O O	och vem av oss är det gått som ha kan med rebecca på sputnikbaren	O O O O C O F O C F O O O O
2210	Alla skrattade .	alla skrattade	O C	alla skrattade	O C
2211	Jamen vad tycker ni ... skulle vi inte kunna ta och ge oss i väg dit allihopa , va !	jamen vad tycker ni ... skulle vi inte kunna ta och ge oss i väg dit allihopa va	O O C O O C O O C C O C O O O O O O	jamen vad ni ... tycker skulle ta vi inte kunna och oss i väg dit allihopa ge va	O O O O F C F O O F O O O O O O F O
2212	Unga mrs Pettigrew gick omkring i ett tillstånd av ständig entusiasm ;	unga mrs pettigrew gick omkring i ett tillstånd av ständig entusiasm	O O O C O O O O O O O	unga mrs gick pettigrew omkring i ett tillstånd av ständig entusiasm	O O F O O O O O O O O
