idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3461	I nutida svensk debatt hävdar somliga , att man borde ersätta det monogama äktenskapet med någon form av gruppliv mellan män och kvinnor , varigenom inga behövde bli ensamma .	i nutida svensk debatt hävdar somliga att man borde ersätta det monogama äktenskapet med någon form av gruppliv mellan män och kvinnor varigenom inga behövde bli ensamma	O O O O C O O O C C O O O O O O O O O O O O O O C C O	i nutida svensk debatt hävdar somliga borde att man ersätta det monogama äktenskapet med någon form av gruppliv mellan män och kvinnor varigenom behövde inga bli ensamma	O O O O C O F O O C O O O O O O O O O O O O O F O C O
3462	Mot detta invänds , att även om gruppäktenskap skulle lösa vissa problem , skulle andra problem skapas , då inte längre en man och en kvinna kunde göra anspråk på att få rå om varandra .	mot detta invänds att även om gruppäktenskap skulle lösa vissa problem skulle andra problem skapas då inte längre en man och en kvinna kunde göra anspråk på att få rå om varandra	O O C O C O O C O O O C C O O O O O O O O O O C C O O O C C O O	mot invänds detta skapas lösa även om gruppäktenskap skulle vissa problem skulle att andra problem då inte längre en man och en kvinna kunde göra anspråk på att rå om varandra få	O F O F F O O O F O O C O O O O O O O O O O O C C O O O F O O F
3463	Många av det monogama äktenskapets nuvarande svårigheter beror på ändrade samhälls- och försörjningsförhållanden .	många av det monogama äktenskapets nuvarande svårigheter beror på ändrade samhälls- och försörjningsförhållanden	O O O O O O O C O O O O O	många av det monogama äktenskapets nuvarande svårigheter beror på ändrade samhälls- och försörjningsförhållanden	O O O O O O O C O O O O O
3464	I äldre tiders samhälle var det mycket som höll samman familjen : man skötte gårdens arbete tillsammans , man hade gemensam fritid , man gick tillsammans i kyrkan .	i äldre tiders samhälle var det mycket som höll samman familjen man skötte gårdens arbete tillsammans man hade gemensam fritid man gick tillsammans i kyrkan	O O O O C O O O C O O O C O O O O C O O O C O O O	i äldre tiders samhälle var det mycket som höll samman familjen man gårdens arbete tillsammans skötte man hade gemensam fritid man tillsammans gick i kyrkan	O O O O C O O O C O O O O O O F O C O O O O F O O
3465	Familjen var i regel också stor , inte bara genom att föräldrar gärna ville ha många barn för att få hjälp till gårdens sysslor utan också genom att äldre generationer , kanske också ogifta syskon , stannade kvar på gården .	familjen var i regel också stor inte bara genom att föräldrar gärna ville ha många barn för att få hjälp till gårdens sysslor utan också genom att äldre generationer kanske också ogifta syskon stannade kvar på gården	O C O O O O O O O O O O C C O O O O C O O O O O O O O O O O O O O C O O O	familjen i regel var också stor inte bara genom att föräldrar gärna ville ha många barn för att få hjälp till gårdens sysslor utan också genom att äldre generationer stannade kanske också ogifta syskon kvar på gården	O O O F O O O O O O O O C C O O O O C O O O O O O O O O O F O O O O O O O
3466	Denna grupp människor bildade en ' storfamilj ' , en företeelse som fortfarande är vanlig i jordbrukssamhällen t.ex. i Asien och Afrika .	denna grupp människor bildade en storfamilj en företeelse som fortfarande är vanlig i jordbrukssamhällen t.ex. i asien och afrika	O O O C O O O O O O C O O O O O O O O	denna grupp människor en storfamilj bildade är en företeelse som fortfarande vanlig i jordbrukssamhällen t.ex. i asien och afrika	O O O O O F F O O O O O O O O O O O O
3467	I det industrialiserade samhället utförs försörjningsarbetet inte i hemmet och inte i gemenskap mellan familjens medlemmar .	i det industrialiserade samhället utförs försörjningsarbetet inte i hemmet och inte i gemenskap mellan familjens medlemmar	O O O O C O O O O O O O O O O O	i det industrialiserade samhället utförs försörjningsarbetet inte i hemmet och inte i gemenskap mellan familjens medlemmar	O O O O C O O O O O O O O O O O
3468	Där har också den enskildes läggning och intressen kommit att värderas mera , vilket ofta medför att familjens medlemmar splittras också i fråga om nöjen och i fråga om religiöst engagemang .	där har också den enskildes läggning och intressen kommit att värderas mera vilket ofta medför att familjens medlemmar splittras också i fråga om nöjen och i fråga om religiöst engagemang	O C O O O O O O C O C O O O C O O O C O O O O O O O O O O O	där värderas också den enskildes läggning och intressen att kommit mera har vilket ofta medför att familjens medlemmar splittras också i fråga om nöjen och i fråga om religiöst engagemang	O F O O O O O O O F O F O O C O O O C O O O O O O O O O O O
3469	Hemmen har alltmer blivit platser , där man kanske bara sover .	hemmen har alltmer blivit platser där man kanske bara sover	O C O C O O O O O C	hemmen har alltmer blivit platser sover där man kanske bara	O C O C O F O O O O
3470	Samtidigt upplever dock de flesta ett starkt behov av att höra ihop med sin familj , varvid man försöker att använda fritiden för gemensamt familjeliv : framför TV , i bilen , i sommarstugan etc .	samtidigt upplever dock de flesta ett starkt behov av att höra ihop med sin familj varvid man försöker att använda fritiden för gemensamt familjeliv framför tv i bilen i sommarstugan etc	O C O O O O O O O O C O O O O O O C O C O O O O O O O O O O O	samtidigt upplever dock de flesta ett starkt behov av att höra ihop med sin familj försöker varvid man att använda fritiden för gemensamt familjeliv framför tv i bilen i sommarstugan etc	O C O O O O O O O O C O O O O F O O O C O O O O O O O O O O O
3471	Man kan som ovan nämnts hävda , att det främst är de ömsesidiga känslorna som håller man och kvinna samman i äktenskap .	man kan som ovan nämnts hävda att det främst är de ömsesidiga känslorna som håller man och kvinna samman i äktenskap	O C C O O O C O O O O O C O C O O O O O O	man att som ovan nämnts det främst är hävda de kan ömsesidiga känslorna håller som man och kvinna samman i äktenskap	O O O O C O O F F O F O O F O O O O O O O
3472	Andra hävdar att den yttre formen , den officiella vigseln , är det som främst binder samman dem .	andra hävdar att den yttre formen den officiella vigseln är det som främst binder samman dem	O C O O O O O O O C O O O C O O	andra hävdar att den yttre formen den officiella vigseln är det som främst samman binder dem	O C O O O O O O O C O O O O F O
3473	En tredje faktor som hör till äktenskapet är den kroppsliga samlevnaden .	en tredje faktor som hör till äktenskapet är den kroppsliga samlevnaden	O O O C O O O O C O O	en tredje faktor som till äktenskapet hör är den kroppsliga samlevnaden	O O O O O O F C O O O
3474	Det finns de som menar , att där kroppsligt samliv förekommer finns äktenskap men där det har upphört , har också äktenskapet upphört .	det finns de som menar att där kroppsligt samliv förekommer finns äktenskap men där det har upphört har också äktenskapet upphört	O C O O C O C O O O O C O C O O C O O C C	det finns de som menar att där kroppsligt samliv förekommer finns äktenskap men där upphört har det också äktenskapet har upphört	O C O O C O O O O C C O O O F C O O O F C
3475	I en gången tids svenska bondesamhälle var det en livsnödvändighet , att barn föddes som kunde överta gården och försörja föräldrarna på deras ålderdom .	i en gången tids svenska bondesamhälle var det en livsnödvändighet att barn föddes som kunde överta gården och försörja föräldrarna på deras ålderdom	O O O O O O C O O O O O C O C C O O C O O O O	i en gången tids svenska bondesamhälle det en livsnödvändighet var föddes att barn som kunde överta gården försörja och föräldrarna på deras ålderdom	O O O O O O O O O F F O O O C C O F O O O O O
3476	Äktenskapet började då med att en man och en kvinna sökte skaffa barn till världen .	äktenskapet började då med att en man och en kvinna sökte skaffa barn till världen	O C O O O O O O O O C C O O O	äktenskapet började då med sökte att en man och en kvinna skaffa barn till världen	O C O O F O O O O O O C O O O
3477	Vigseln blev en bekräftelse på att äktenskapet redan påbörjats .	vigseln blev en bekräftelse på att äktenskapet redan påbörjats	O C O O O O O O C	vigseln en bekräftelse blev på att äktenskapet redan påbörjats	O O O F O O O O C
3478	Avgörande var trolovningen : att en man och en kvinna kom överens om att bilda familj .	avgörande var trolovningen att en man och en kvinna kom överens om att bilda familj	O C O O O O O O O C O O O C O	avgörande var trolovningen att en man och en kvinna kom överens om bilda att familj	O C O O O O O O O C O O F O O
3479	Fastän äktenskap av samhället bekräftas först med vigseln , räknar svensk lag alltjämt trolovningsbarn som rätta arvingar .	fastän äktenskap av samhället bekräftas först med vigseln räknar svensk lag alltjämt trolovningsbarn som rätta arvingar	O O O O C O O O C O O O O O O O	fastän äktenskap bekräftas av samhället först med vigseln svensk lag alltjämt räknar trolovningsbarn som rätta arvingar	O O F O O O O O O O O F O O O O
3480	Sexuellt samliv har emellertid till syfte inte endast att ge upphov till barn .	sexuellt samliv har emellertid till syfte inte endast att ge upphov till barn	O O C O O O O O O C O O O	sexuellt samliv har emellertid till syfte inte endast att ge upphov till barn	O O C O O O O O O C O O O
3481	Det är också i sig själv uttryck för djup samhörighet mellan en man och en kvinna .	det är också i sig själv uttryck för djup samhörighet mellan en man och en kvinna	O C O O O O O O O O O O O O O O	det också i sig är själv uttryck för djup samhörighet mellan en man och en kvinna	O O O O F O O O O O O O O O O O
3482	Det innebär vidare njutning för den enskilde .	det innebär vidare njutning för den enskilde	O C O O O O O	det vidare njutning för den innebär enskilde	O O O O O F O
3483	Möjligheten att få del av denna njutning har i vår tid ökats genom preventivmedelsteknik .	möjligheten att få del av denna njutning har i vår tid ökats genom preventivmedelsteknik	O C O O O C O O O C O O O O	möjligheten att del av denna njutning få har ökats i vår tid genom preventivmedelsteknik	O O O O O O F C F O O O O O
3484	Även om det inte existerar preventivmedel , som absolut kan garantera , att ett samlag inte ger upphov till barn , kan man dock göra tillkomsten av barn högst osannolik .	även om det inte existerar preventivmedel som absolut kan garantera att ett samlag inte ger upphov till barn kan man dock göra tillkomsten av barn högst osannolik	O O O O C O O O C C O O O O C O O O C O O C O O O O O	även om existerar det inte preventivmedel som absolut garantera kan att ett samlag inte ger upphov till barn göra kan man dock tillkomsten av barn högst osannolik	O O F O O O O O F F O O O O C O O O F F O O O O O O O
3485	Därmed kommer frågan , om sexuellt samliv utanför äktenskapet är etiskt rätt eller inte , i ett nytt läge .	därmed kommer frågan om sexuellt samliv utanför äktenskapet är etiskt rätt eller inte i ett nytt läge	O C O O O O O O C O O O O O O O O	därmed kommer frågan om sexuellt samliv utanför äktenskapet är etiskt rätt eller inte i ett nytt läge	O C O O O O O O C O O O O O O O O
3486	I nutiden bryter sig åsikterna i hög grad på denna punkt .	i nutiden bryter sig åsikterna i hög grad på denna punkt	O O C O O O O O O O O	i nutiden bryter sig åsikterna i hög grad på denna punkt	O O C O O O O O O O O
3487	Det finns de som anser att allt sexuellt samliv utanför äktenskapet är etiskt orätt .	det finns de som anser att allt sexuellt samliv utanför äktenskapet är etiskt orätt	O C O O C O O O O O O C O O	det finns de som anser att är allt sexuellt samliv utanför äktenskapet etiskt orätt	O C O O C O F O O O O O O O
