idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
1211	"Terwyl ons aan boord gaan en regmaak vir "" Besigheid Buitengewoon "" , moet ons ook nasionale dialoog uitbrei ten opsigte van die aangeleenthede wat ons as 'n nasie definieer ."	terwyl ons aan boord gaan en regmaak vir besigheid buitengewoon moet ons ook nasionale dialoog uitbrei ten opsigte van die aangeleenthede wat ons as 'n nasie definieer	terwyl ons aan boord gaan en vir regmaak besigheid moet buitengewoon ons ook nasionale dialoog uitbrei ten opsigte van die aangeleenthede wat ons as 'n nasie definieer	O O O O C O O F O F O O O O O C O O O O O O O O O O C	terwyl ons aan boord en regmaak definieer vir besigheid buitengewoon moet ons ook nasionale dialoog uitbrei ten opsigte van die aangeleenthede wat ons as gaan 'n nasie	O O O O O C F O O O C O O O O C O O O O O O O O F O O
1212	Twee van hierdie aangeleenthede verdien om vlugtig bespreek te word .	twee van hierdie aangeleenthede verdien om vlugtig bespreek te word	twee van hierdie aangeleenthede om verdien bespreek vlugtig te word	O O O O O F F O O C	twee verdien van hierdie aangeleenthede om vlugtig bespreek te word	O F O O O O O C O C
1213	Die eerste is 'n voorstel dat ons 'n eed ontwikkel wat deur leerders opgesê word tydens die oggendbyeenkoms , asook 'n Eed vir die Jeug wat die voordele van menslike gedrag en eenheid onder Suid-Afrikaners sal beklemtoon .	die eerste is 'n voorstel dat ons 'n eed ontwikkel wat deur leerders opgesê word tydens die oggendbyeenkoms asook 'n eed vir die jeug wat die voordele van menslike gedrag en eenheid onder suid-afrikaners sal beklemtoon	die eerste is 'n voorstel dat ons 'n eed wat ontwikkel deur opgesê leerders word tydens die oggendbyeenkoms asook 'n eed vir die jeug wat die voordele van menslike gedrag en eenheid onder suid-afrikaners sal beklemtoon	O O C O O O O O O O F O F O C O O O O O O O O O O O O O O O O O O O C C	die eerste is 'n voorstel dat ons 'n eed wat deur leerders opgesê ontwikkel word tydens die oggendbyeenkoms asook beklemtoon 'n eed vir die jeug wat die voordele van sal menslike gedrag en eenheid onder suid-afrikaners	O O C O O O O O O O O O C F C O O O O F O O O O O O O O O F O O O O O O
1214	Die Minister van Onderwys sal volgende week oor die nasionale debat oor hierdie aangeleenthede uitbrei .	die minister van onderwys sal volgende week oor die nasionale debat oor hierdie aangeleenthede uitbrei	die minister van onderwys volgende sal week oor die nasionale debat oor hierdie uitbrei aangeleenthede	O O O O O F O O O O O O O F O	die minister van onderwys volgende week oor die sal nasionale debat oor hierdie aangeleenthede uitbrei	O O O O O O O O F O O O O O C
1215	Die tweede aangeleentheid het te doen met geografiese en plekname , wat 'n gesinchroniseerde proses regoor al die provinsies verg sodat ons 'n basis kan vorm vir die veranderings wat ons voorstel .	die tweede aangeleentheid het te doen met geografiese en plekname wat 'n gesinchroniseerde proses regoor al die provinsies verg sodat ons 'n basis kan vorm vir die veranderings wat ons voorstel	die tweede aangeleentheid het te met doen geografiese en plekname wat 'n gesinchroniseerde proses regoor al die verg provinsies sodat ons 'n basis kan vorm vir die veranderings wat ons voorstel	O O O C O O F O O O O O O O O O O F O O O O O C C O O O O O C	die tweede aangeleentheid het te met geografiese en plekname wat 'n gesinchroniseerde proses regoor vorm al die provinsies sodat ons 'n basis kan vir die veranderings wat ons voorstel doen verg	O O O C O O O O O O O O O O F O O O O O O O C O O O O O C F F
1216	Hierdie gesinchroniseerde proses sal binnekort van stapel gestuur word , onder leiding van die Suid-Afrikaanse Raad vir Geografiese Name en sy provinsiale komitees .	hierdie gesinchroniseerde proses sal binnekort van stapel gestuur word onder leiding van die suid-afrikaanse raad vir geografiese name en sy provinsiale komitees	hierdie gesinchroniseerde proses binnekort sal van gestuur stapel word onder leiding van die suid-afrikaanse raad vir geografiese name en sy provinsiale komitees	O O O O F O F O C O O O O O O O O O O O O O	hierdie gesinchroniseerde proses binnekort van stapel gestuur sal word onder leiding van die suid-afrikaanse raad vir geografiese name en sy provinsiale komitees	O O O O O O C F C O O O O O O O O O O O O O
1217	Toe ons besin het oor misdaad tydens verlede jaar se Gesamentlike Sitting van die Parlement , het almal ernstige kommer uitgespreek oor die hoë misdaadsyfer en ook oor die feit dat dit wou voorkom of omstandighede vererger het , veral ten opsigte van moord - iets wat alle vooruitgang sedert die demokrasie in die wiele ry .	toe ons besin het oor misdaad tydens verlede jaar se gesamentlike sitting van die parlement het almal ernstige kommer uitgespreek oor die hoë misdaadsyfer en ook oor die feit dat dit wou voorkom of omstandighede vererger het veral ten opsigte van moord iets wat alle vooruitgang sedert die demokrasie in die wiele ry	toe ons besin het oor misdaad tydens verlede jaar se gesamentlike sitting van die parlement het almal ernstige kommer uitgespreek oor die hoë misdaadsyfer en ook oor die feit dat dit wou voorkom of omstandighede vererger het veral ten opsigte van moord iets wat alle vooruitgang sedert die demokrasie in die wiele ry	O O F F O O O O O O O O O O O C O O O C O O O O O O O O O O O F F O O C C O O O O O O O O O O O O O O O C	toe ons het oor misdaad tydens verlede jaar se gesamentlike sitting van die besin parlement het almal wou ernstige kommer vererger uitgespreek oor die hoë misdaadsyfer en ook oor die feit dat dit of omstandighede het veral ten opsigte van moord iets wat alle vooruitgang sedert voorkom die ry demokrasie in die wiele	O O C O O O O O O O O O O F O C O F O O F C O O O O O O O O O O O O O C O O O O O O O O O O F O F O O O O
1218	Daarom het ons verlede jaar stelselmatig begin om besigheids- en ander sektore van die bevolking te nader om sodoende 'n holistiese benadering te ontwikkel ten opsigte van die verbetering van die strafregstelsel in sy geheel .	daarom het ons verlede jaar stelselmatig begin om besigheids- en ander sektore van die bevolking te nader om sodoende 'n holistiese benadering te ontwikkel ten opsigte van die verbetering van die strafregstelsel in sy geheel	daarom ons het verlede jaar begin stelselmatig om besigheids- en ander sektore van die bevolking te nader om sodoende 'n holistiese benadering te ten ontwikkel opsigte van die verbetering van die strafregstelsel in sy geheel	O O F O O F O O O O O O O O O O C O O O O O O O F O O O O O O O O O O	daarom het ons verlede jaar stelselmatig om besigheids- en begin ander sektore van die bevolking te nader om sodoende 'n holistiese benadering te ten opsigte van die verbetering van die strafregstelsel in ontwikkel sy geheel	O C O O O O O O O F O O O O O O C O O O O O O O O O O O O O O O F O O
1219	"In die gees van "" Besigheid Buitengewoon "" , het die Kabinet dus ooreenkomstig besluit op 'n aantal veranderings wat nodig was om 'n nuwe , moderne , doeltreffende en getransformeerde strafregstelsel te skep ."	in die gees van besigheid buitengewoon het die kabinet dus ooreenkomstig besluit op 'n aantal veranderings wat nodig was om 'n nuwe moderne doeltreffende en getransformeerde strafregstelsel te skep	in die gees van besigheid het buitengewoon die kabinet dus ooreenkomstig besluit op 'n aantal veranderings wat nodig was om 'n nuwe moderne doeltreffende en getransformeerde strafregstelsel te skep	O O O O O F O O O O O C O O O O O O C O O O O O O O O O C	in die gees van het besigheid buitengewoon die kabinet dus ooreenkomstig besluit op was 'n aantal veranderings wat nodig om 'n nuwe moderne doeltreffende en getransformeerde strafregstelsel te skep	O O O O F O O O O O O C O F O O O O O O O O O O O O O O C
1220	Dit sal onder andere behels dat 'n nuwe koördinerende en bestuurstruktuur op alle vlakke van die stelsel opgestel word , van nasionale vlak tot plaaslik , en wat die Regbank en magistrate verenig , asook die polisie , aanklaers , korrektiewe dienste en die Regshulpraad , sowel as ander intervensies , insluitend die bemagtiging van die gemeenskapspolisiëringsforums .	dit sal onder andere behels dat 'n nuwe koördinerende en bestuurstruktuur op alle vlakke van die stelsel opgestel word van nasionale vlak tot plaaslik en wat die regbank en magistrate verenig asook die polisie aanklaers korrektiewe dienste en die regshulpraad sowel as ander intervensies insluitend die bemagtiging van die gemeenskapspolisiëringsforums	dit onder sal behels andere dat 'n nuwe koördinerende en bestuurstruktuur op alle vlakke van die stelsel opgestel van word nasionale vlak tot plaaslik en wat die regbank en verenig magistrate asook die polisie aanklaers korrektiewe dienste en die regshulpraad sowel as ander intervensies insluitend die bemagtiging van die gemeenskapspolisiëringsforums	O O F F O O O O O O O O O O O O O C O F O O O O O O O O O F O O O O O O O O O O O O O O O O O O O O	dit sal onder andere dat 'n nuwe verenig koördinerende en bestuurstruktuur op alle vlakke van die stelsel opgestel van nasionale vlak tot plaaslik en wat die word regbank en magistrate asook die polisie aanklaers korrektiewe dienste en die regshulpraad sowel as ander behels intervensies insluitend die bemagtiging van die gemeenskapspolisiëringsforums	O C O O O O O F O O O O O O O O O C O O O O O O O O F O O O O O O O O O O O O O O O F O O O O O O O
1221	Soos wat die agbare lede weet , is sommige van hierdie inisiatiewe alreeds van stapel gestuur ; maar ons is seker dat indien dit op 'n geïntegreerde en aanvullende wyse uitgevoer word , die uitwerking daarvan baie meer doeltreffend sal wees in die bekamping van misdaad .	soos wat die agbare lede weet is sommige van hierdie inisiatiewe alreeds van stapel gestuur maar ons is seker dat indien dit op 'n geïntegreerde en aanvullende wyse uitgevoer word die uitwerking daarvan baie meer doeltreffend sal wees in die bekamping van misdaad	soos wat die agbare lede weet is sommige van hierdie inisiatiewe alreeds van stapel maar gestuur is ons seker dat indien dit op 'n geïntegreerde en aanvullende wyse uitgevoer word die uitwerking daarvan baie meer doeltreffend sal wees in die bekamping van misdaad	O O O O O C C O O O O O O O O F F O O O O O O O O O O O C C O O O O O O F F O O O O O	soos wat die agbare weet lede sommige van hierdie inisiatiewe alreeds van uitgevoer stapel gestuur maar ons seker dat indien dit op 'n geïntegreerde en aanvullende wyse word die uitwerking daarvan baie meer is doeltreffend sal wees in die is bekamping van misdaad	O O O O F O O O O O O O F O C O O O O O O O O O O O O C O O O O O F O C C O O F O O O
1222	Die ministers van die Justisie , Misdaadvoorkoming en Sekuriteit Groepering sal in die verloop van volgende week hieroor en oor ander inisiatiewe uitbrei .	die ministers van die justisie misdaadvoorkoming en sekuriteit groepering sal in die verloop van volgende week hieroor en oor ander inisiatiewe uitbrei	die ministers van die justisie misdaadvoorkoming en sekuriteit groepering sal in die verloop van volgende week hieroor en oor ander inisiatiewe uitbrei	O O O O O O O O O C O O O O O O O O O O O C	die ministers van die justisie misdaadvoorkoming en sekuriteit groepering in die verloop van volgende week hieroor en oor ander sal inisiatiewe uitbrei	O O O O O O O O O O O O O O O O O O O F O C
1223	Ons sal ook gedurende hierdie jaar die wetsontwerpe ten opsigte van die transformasie van die Regbank verwerk , in samewerking met regters en magistrate , en die strategie ten opsigte van verskerpte grensbeheer en sekuriteit sal afgehandel word .	ons sal ook gedurende hierdie jaar die wetsontwerpe ten opsigte van die transformasie van die regbank verwerk in samewerking met regters en magistrate en die strategie ten opsigte van verskerpte grensbeheer en sekuriteit sal afgehandel word	ons ook sal gedurende hierdie jaar die wetsontwerpe ten opsigte van die transformasie van die verwerk regbank in samewerking met regters en magistrate en die strategie ten opsigte van verskerpte grensbeheer en sekuriteit sal afgehandel word	O O F O O O O O O O O O O O O F O O O O O O O O O O O O O O O O O C C C	ons sal ook gedurende hierdie jaar die wetsontwerpe ten opsigte van die transformasie van die regbank in samewerking met regters en magistrate en die strategie ten opsigte van verskerpte verwerk grensbeheer afgehandel en sekuriteit sal word	O C O O O O O O O O O O O O O O O O O O O O O O O O O O O F O F O O C C
1224	Ons sal die Slagoffershandves in die lewe roep , veral aandag skenk aan gewoonte-oortreders , en ons sal voortgaan met die implementering van bykomende maatreëls wat voortgespruit het uit die aanbevelings van die Waarheids- en Versoeningskommissie .	ons sal die slagoffershandves in die lewe roep veral aandag skenk aan gewoonte-oortreders en ons sal voortgaan met die implementering van bykomende maatreëls wat voortgespruit het uit die aanbevelings van die waarheids- en versoeningskommissie	ons die sal slagoffershandves in die roep lewe veral aandag skenk aan gewoonte-oortreders en ons sal voortgaan met die implementering van bykomende maatreëls wat voortgespruit het uit die aanbevelings van die waarheids- en versoeningskommissie	O O F O O O F O O O C O O O O F F O O O O O O O C C O O O O O O O O	ons sal die slagoffershandves in die lewe veral aandag aan gewoonte-oortreders en ons sal voortgaan met die implementering van skenk bykomende maatreëls wat roep het uit die aanbevelings van die waarheids- voortgespruit en versoeningskommissie	O C O O O O O O O O O O O C C O O O O F O O O F C O O O O O O F O O
