idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
3712	Därvid har föreslagits följande sex aspekter på ' medmänskliga dugligheter ' : hälsa , intelligens , kontakt- och inlevelseförmåga , självständighet och självkänsla , omdöme och skapande förmåga .	därvid har föreslagits följande sex aspekter på medmänskliga dugligheter hälsa intelligens kontakt- och inlevelseförmåga självständighet och självkänsla omdöme och skapande förmåga	därvid har föreslagits följande sex aspekter på medmänskliga dugligheter hälsa intelligens kontakt- och inlevelseförmåga självständighet och självkänsla omdöme och skapande förmåga	O C C O O O O O O O O O O O O O O O O O O	därvid föreslagits följande sex aspekter på medmänskliga dugligheter hälsa intelligens kontakt- och inlevelseförmåga självständighet och självkänsla har omdöme och skapande förmåga	O C O O O O O O O O O O O O O O F O O O O
3713	I den utsträckning familjen hos sina olika medlemmar stärker och utvecklar de drag som räknats upp ovan anses den fylla en positiv primärgruppfunktion .	i den utsträckning familjen hos sina olika medlemmar stärker och utvecklar de drag som räknats upp ovan anses den fylla en positiv primärgruppfunktion	i den utsträckning familjen hos sina olika medlemmar utvecklar stärker och de drag som räknats upp ovan anses den en fylla positiv primärgruppfunktion	O O O O O O O O F F O O O O C O O C O O F O O	i den utsträckning familjen hos sina olika medlemmar och de drag som räknats upp ovan anses den fylla utvecklar en stärker positiv primärgruppfunktion	O O O O O O O O O O O O C O O C O C F O F O O
3714	I det andra fallet kan man fråga sig om inte den terapeutiska synen på familjen har sin grund i en underförstådd negativ uppfattning av samhället utanför den egna privata kretsen .	i det andra fallet kan man fråga sig om inte den terapeutiska synen på familjen har sin grund i en underförstådd negativ uppfattning av samhället utanför den egna privata kretsen	i det andra kan fallet man fråga sig om inte den terapeutiska synen på familjen har sin grund i en underförstådd negativ uppfattning av samhället utanför den egna privata kretsen	O O O F O O C O O O O O O O O C O O O O O O O O O O O O O O	i det andra fallet kan man sig om inte den terapeutiska fråga synen på familjen har sin grund i en underförstådd negativ uppfattning av samhället utanför den egna privata kretsen	O O O O C O O O O O O F O O O C O O O O O O O O O O O O O O
3715	Man tillskriver familjen nya botande och kurativa funktioner i en hård värld av stora anonyma sociala enheter med vilken individen inte förmår uppleva meningsfulla relationer .	man tillskriver familjen nya botande och kurativa funktioner i en hård värld av stora anonyma sociala enheter med vilken individen inte förmår uppleva meningsfulla relationer	man familjen tillskriver nya botande och kurativa funktioner i en hård värld av stora anonyma sociala enheter med vilken individen förmår inte uppleva meningsfulla relationer	O O F O O O O O O O O O O O O O O O O O F O C O O	man tillskriver familjen nya botande och kurativa funktioner uppleva i en hård värld av stora anonyma sociala förmår enheter med vilken individen inte meningsfulla relationer	O C O O O O O O F O O O O O O O O F O O O O O O O
3716	Sociologer har också uttryckt farhågor för att banden av kontakter och verksamhet mellan familjen och övriga samhällsinstitutioner är för svaga .	sociologer har också uttryckt farhågor för att banden av kontakter och verksamhet mellan familjen och övriga samhällsinstitutioner är för svaga	sociologer har också farhågor uttryckt för att banden av kontakter och verksamhet mellan familjen och övriga är samhällsinstitutioner för svaga	O C O O F O O O O O O O O O O O F O O O	sociologer har också farhågor för att banden av uttryckt kontakter och verksamhet mellan familjen och övriga samhällsinstitutioner är för svaga	O C O O O O O O F O O O O O O O O C O O
3717	Det har hävdats att genom släkt- och generationsbandens upplösning har individens upplevelse av organiskt socialt sammanhang gått förlorad .	det har hävdats att genom släkt- och generationsbandens upplösning har individens upplevelse av organiskt socialt sammanhang gått förlorad	det har hävdats att genom släkt- och generationsbandens upplösning individens har upplevelse av organiskt socialt gått sammanhang förlorad	O C C O O O O O O O F O O O O F O O	det hävdats att genom släkt- och generationsbandens upplösning har individens upplevelse av organiskt socialt har sammanhang gått förlorad	O C O O O O O O F O O O O O F O C O
3718	Därför menar man att familjens uppgift i ett ogästvänligt samhälle inte i första hand går ut på att garantera individuell känslotillfredsställelse utan att själva samhörighetsbehovet är den främsta solidaritetsfaktorn .	därför menar man att familjens uppgift i ett ogästvänligt samhälle inte i första hand går ut på att garantera individuell känslotillfredsställelse utan att själva samhörighetsbehovet är den främsta solidaritetsfaktorn	därför menar man att familjens uppgift i ett ogästvänligt samhälle inte i första hand går ut på att individuell garantera känslotillfredsställelse utan att själva är samhörighetsbehovet den främsta solidaritetsfaktorn	O C O O O O O O O O O O O O C O O O O F O O O O F O O O O	går därför menar man att familjens uppgift i ett ogästvänligt garantera samhälle inte i första hand ut på att individuell känslotillfredsställelse utan att själva samhörighetsbehovet är den främsta solidaritetsfaktorn	F O C O O O O O O O F O O O O O O O O O O O O O O C O O O
3719	Enligt detta resonemang karakteriseras det kapitalistiskt industriella samhället varken av individuell eller klassegoism utan av familje-egoism .	enligt detta resonemang karakteriseras det kapitalistiskt industriella samhället varken av individuell eller klassegoism utan av familje-egoism	enligt detta resonemang karakteriseras det kapitalistiskt industriella samhället varken av individuell eller klassegoism utan av familje-egoism	O O O C O O O O O O O O O O O O	enligt detta resonemang det kapitalistiskt industriella samhället varken av individuell eller klassegoism utan karakteriseras av familje-egoism	O O O O O O O O O O O O O F O O
3720	En familje-egoism som bl.a. innebär att familjen vänder samhället ryggen , indifferent till dess sociala och politiska problematik , upptagen av att erövra en plats i solen åt sina egna medlemmar .	en familje-egoism som bl.a. innebär att familjen vänder samhället ryggen indifferent till dess sociala och politiska problematik upptagen av att erövra en plats i solen åt sina egna medlemmar	en familje-egoism som bl.a. innebär att familjen samhället vänder ryggen indifferent till dess sociala och politiska problematik upptagen av erövra att en plats i solen åt sina egna medlemmar	O O O O C O O O F O O O O O O O O O O F O O O O O O O O O	en vänder familje-egoism som bl.a. att familjen samhället ryggen indifferent innebär till dess sociala och politiska problematik upptagen av att erövra en plats i solen åt sina egna medlemmar	O F O O O O O O O O F O O O O O O O O O C O O O O O O O O
3721	Det förtjänar att understrykas att den bild av familjen som kan sägas vara den officiella och därvid den som samhället grundar sin familjepolitik på är den isolerade terapeutiska lilla gruppen .	det förtjänar att understrykas att den bild av familjen som kan sägas vara den officiella och därvid den som samhället grundar sin familjepolitik på är den isolerade terapeutiska lilla gruppen	det förtjänar att understrykas att den bild av familjen som kan sägas vara den officiella och därvid den som samhället grundar sin familjepolitik på den är isolerade terapeutiska lilla gruppen	O C O C O O O O O O F F C O O O O O O O C O O O O F O O O O	det förtjänar att understrykas att den bild av familjen som kan den officiella och är därvid den som samhället sin familjepolitik grundar på vara den isolerade terapeutiska lilla gruppen sägas	O C O C O O O O O O C O O O F O O O O O O F O F O O O O O F
3722	Anslutning till den terapeutiskt dominerande familjesynen med dess latenta misstro mot det allmänna och gemenskaper utanför hemmet , respektive anslutning till kritiken av önskvärdheten att överbrygga familjens isolering från övriga samhällsinstitutioner och att på flera områden aktivera och dra in familjemedlemmarna i politisk , social och produktiv verksamhet lägger grunden för helt olika moraliska valsituationer och rollideal för familjerna .	anslutning till den terapeutiskt dominerande familjesynen med dess latenta misstro mot det allmänna och gemenskaper utanför hemmet respektive anslutning till kritiken av önskvärdheten att överbrygga familjens isolering från övriga samhällsinstitutioner och att på flera områden aktivera och dra in familjemedlemmarna i politisk social och produktiv verksamhet lägger grunden för helt olika moraliska valsituationer och rollideal för familjerna	anslutning till den terapeutiskt dominerande familjesynen med dess latenta misstro mot det allmänna och gemenskaper utanför hemmet respektive anslutning till kritiken av önskvärdheten överbrygga att familjens isolering från övriga samhällsinstitutioner och att på flera områden aktivera och dra in familjemedlemmarna i politisk social och produktiv verksamhet grunden lägger för helt olika moraliska valsituationer och rollideal för familjerna	O O O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O O O O C O C O O O O O O O O O F O O O O O O O O O	anslutning till lägger den terapeutiskt dominerande familjesynen med dess latenta misstro mot det allmänna och gemenskaper utanför hemmet respektive anslutning till kritiken av önskvärdheten att överbrygga familjens isolering från övriga samhällsinstitutioner och att på flera områden aktivera och in familjemedlemmarna i politisk social och produktiv verksamhet grunden för helt olika dra moraliska valsituationer och rollideal för familjerna	O O F O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O C O O O O O O O O O O O O O F O O O O O O
3723	Om kvinnorna även i fortsättningen inriktas på familjens primärgruppsliv , om de i samband med att barnen är små för en avsevärd tid helt håller sig borta från sitt yrke och sin karriär och om olikheten mellan hemmets primärgruppsliv och yrkeslivets sekundärgruppsliv ytterligare skärps , så skapas överlag svårigheter för kvinnorna i deras anpassning till förvärvslivet och deras återgång efter den aktiva moderskapsperioden försvåras .	om kvinnorna även i fortsättningen inriktas på familjens primärgruppsliv om de i samband med att barnen är små för en avsevärd tid helt håller sig borta från sitt yrke och sin karriär och om olikheten mellan hemmets primärgruppsliv och yrkeslivets sekundärgruppsliv ytterligare skärps så skapas överlag svårigheter för kvinnorna i deras anpassning till förvärvslivet och deras återgång efter den aktiva moderskapsperioden försvåras	om kvinnorna även i inriktas fortsättningen på familjens primärgruppsliv om de i samband med att barnen är små för en avsevärd tid helt håller sig borta från sitt yrke och sin karriär och om olikheten mellan hemmets primärgruppsliv och yrkeslivets sekundärgruppsliv ytterligare skapas skärps så överlag svårigheter för kvinnorna i deras anpassning till förvärvslivet och deras återgång efter den aktiva moderskapsperioden försvåras	O O O O F O O O O O O O O O O O C O O O O O O C O O O O O O O O O O O O O O O O O O F F O O O O O O O O O O O O O O O O O C	om kvinnorna även i håller fortsättningen inriktas på familjens primärgruppsliv om de i samband med att barnen små för en avsevärd tid helt sig borta från sitt yrke och sin karriär försvåras och om olikheten mellan hemmets primärgruppsliv och yrkeslivets sekundärgruppsliv ytterligare skärps så är skapas överlag svårigheter för kvinnorna i deras anpassning till förvärvslivet och deras återgång efter den aktiva moderskapsperioden	O O O O F O C O O O O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O O O C O F C O O O O O O O O O O O O O O O O
