idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
2098	Það er alveg rétt sem hæstv. ráðherra segir , okkur hefur miðað áfram , og ég held að í rauninni sé ekki mikið upp á lagaverk okkar Íslendinga að klaga og er eitt og annað sem hefur stuðlað að því að við erum núna meðal fremstu þjóða þegar kemur að jafnrétti .	það er alveg rétt sem hæstv. ráðherra segir okkur hefur miðað áfram og ég held að í rauninni sé ekki mikið upp á lagaverk okkar íslendinga að klaga og er eitt og annað sem hefur stuðlað að því að við erum núna meðal fremstu þjóða þegar kemur að jafnrétti	er það alveg rétt sem hæstv. ráðherra segir okkur hefur áfram miðað og held ég að í rauninni sé ekki mikið upp á lagaverk okkar íslendinga að klaga og eitt er og annað hefur sem stuðlað að því að við erum núna meðal fremstu þjóða þegar að kemur jafnrétti	F O O O O O O C O C O F O F O O O O C O O O O O O O O C O O F O O F O C O O O O C O O O O O O F O	það er alveg rétt hefur sem hæstv. ráðherra sé stuðlað segir okkur hefur áfram og ég held að í rauninni ekki mikið upp á lagaverk kemur okkar erum íslendinga að klaga og er eitt og annað sem að því að við núna miðað meðal fremstu þjóða þegar að jafnrétti	O C O O F O O O F F C O C O O O C O O O O O O O O F O F O O C O C O O O O O O O O O F O O O O O O
2099	En það er eitt að tala um lagarammann , lög og reglur , og annað að sjá um framkvæmd .	en það er eitt að tala um lagarammann lög og reglur og annað að sjá um framkvæmd	en er það eitt að tala um lagarammann lög og reglur og annað að sjá um framkvæmd	O F O O O C O O O O O O O O C O O	en það er eitt að um lagarammann lög og reglur tala og annað að sjá um framkvæmd	O O C O O O O O O O F O O O C O O
2100	Minnug þess að það er rétt um mánuður síðan við kláruðum afgreiðslu fjárlaga þegar lagt var fram fjárlagafrumvarp að þá var algjörlega óumdeilt og kom fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem þá voru lagðar fram væru mikil atlaga að konum .	minnug þess að það er rétt um mánuður síðan við kláruðum afgreiðslu fjárlaga þegar lagt var fram fjárlagafrumvarp að þá var algjörlega óumdeilt og kom fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem þá voru lagðar fram væru mikil atlaga að konum	minnug þess að það rétt er um mánuður síðan kláruðum við afgreiðslu fjárlaga þegar lagt var fram fjárlagafrumvarp að þá algjörlega var óumdeilt kom og fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem þá voru lagðar fram mikil væru atlaga að konum	O O O O O F O O O F O O O O C C O O O O O F O F O O O O O O O O O O O O O C C O O F O O O	minnug þess að voru það rétt um lagt mánuður síðan við kláruðum afgreiðslu fjárlaga þegar var fram fjárlagafrumvarp að þá er algjörlega óumdeilt og kom fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem væru þá lagðar fram var mikil atlaga að konum	O O O F O O O F O O O C O O O C O O O O F O O O C O O O O O O O O O O O F O C O F O O O O
2101	Ég vil spyrja hæstv. ráðherra : Með þeirri jafnréttistillögu sem hann mælir fyrir og áætlun til fjögurra ára , ef hún hefði verið samþykkt , hefði hún komið í veg fyrir þær dómadagstillögur í garð kvenna sem birtust í fjárlagafrumvarpinu ?	ég vil spyrja hæstv. ráðherra með þeirri jafnréttistillögu sem hann mælir fyrir og áætlun til fjögurra ára ef hún hefði verið samþykkt hefði hún komið í veg fyrir þær dómadagstillögur í garð kvenna sem birtust í fjárlagafrumvarpinu	vil ég spyrja hæstv. ráðherra með þeirri jafnréttistillögu sem hann mælir fyrir og áætlun til fjögurra ára ef hún hefði verið samþykkt hefði hún í komið veg fyrir þær dómadagstillögur í garð kvenna birtust sem í fjárlagafrumvarpinu	F O C O O O O O O O C O O O O O O O O F F C C O O F O O O O O O O F O O O	ég hæstv. ráðherra með þeirri jafnréttistillögu sem hann vil mælir fyrir og áætlun til spyrja fjögurra ára ef hún verið hefði hún samþykkt komið í veg fyrir hefði þær dómadagstillögur í garð kvenna sem birtust í fjárlagafrumvarpinu	O O O O O O O O F C O O O O F O O O O C C O F C O O O F O O O O O O C O O
2102	Hefði áætlunin , ef hún hefði verið samþykkt , komið í veg fyrir þær tillögur sem voru í fjárlagafrumvarpinu og voru ákveðin atlaga að konum ?	hefði áætlunin ef hún hefði verið samþykkt komið í veg fyrir þær tillögur sem voru í fjárlagafrumvarpinu og voru ákveðin atlaga að konum	hefði áætlunin ef hún hefði verið samþykkt komið í veg fyrir þær tillögur sem voru í fjárlagafrumvarpinu og ákveðin voru atlaga að konum	C O O O C F F C O O O O O O C O O O O F O O O	áætlunin ef hún hefði samþykkt verið í veg fyrir þær tillögur sem í fjárlagafrumvarpinu og voru voru ákveðin atlaga komið hefði að konum	O O O C F C O O O O O O O O O C F O O F F O O
2103	Ég vil annars vegar spyrja að því og hins vegar vil ég spyrja hæstv. ráðherra velferðarmála nú þegar krukkað hefur verið í fæðingarorlofið , sem er að mínu mati eitt það mesta og stærsta skref sem við Íslendingar höfum tekið í þágu jafnréttismála og orðið fyrirmynd annarra ríkja þegar að því kemur það var umdeilt á sínum tíma , einhverjir voru á móti því , en sem betur fer náði þingheimur þeirri farsælu niðurstöðu að sammælast um málið .	ég vil annars vegar spyrja að því og hins vegar vil ég spyrja hæstv. ráðherra velferðarmála nú þegar krukkað hefur verið í fæðingarorlofið sem er að mínu mati eitt það mesta og stærsta skref sem við íslendingar höfum tekið í þágu jafnréttismála og orðið fyrirmynd annarra ríkja þegar að því kemur það var umdeilt á sínum tíma einhverjir voru á móti því en sem betur fer náði þingheimur þeirri farsælu niðurstöðu að sammælast um málið	vil ég annars vegar spyrja að því og hins vegar vil ég hæstv. spyrja ráðherra velferðarmála nú krukkað þegar hefur verið í fæðingarorlofið sem að er mínu mati eitt það mesta og stærsta skref sem við höfum íslendingar tekið í þágu jafnréttismála og orðið fyrirmynd annarra ríkja þegar að því var kemur það umdeilt á sínum tíma einhverjir voru á móti því en sem betur fer þingheimur náði þeirri farsælu niðurstöðu sammælast að um málið	F O O O C O O O O O C O O F O O O F O C C O O O O F O O O O O O O O O O F O C O O O O C O O O O O O F F O O O O O O C O O O O O O C O F O O O F O O O	fer ég annars vegar að því og hins vegar spyrja ég spyrja kemur hæstv. ráðherra velferðarmála nú þegar krukkað verið í fæðingarorlofið sem er að mínu mati eitt það mesta og stærsta skref var sem við íslendingar höfum tekið í orðið þágu jafnréttismála og fyrirmynd annarra ríkja þegar að því það umdeilt á vil sínum tíma einhverjir voru á móti því en sem betur náði þingheimur þeirri farsælu niðurstöðu vil hefur að sammælast um málið	F O O O O O O O O F O C F O O O O O C C O O O C O O O O O O O O O F O O O C C O F O O O O O O O O O O O O F O O O C O O O O O O C O O O O F F O C O O
2104	Nú er búið að krukka í það a. m. k. þrisvar sinnum .	nú er búið að krukka í það a. m. k. þrisvar sinnum	nú er búið að í krukka það a. m. k. þrisvar sinnum	O C C O O F O O O O O O	nú er að krukka í búið það a. m. k. þrisvar sinnum	O C O C O F O O O O O O
2105	Megum við búast við því að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem beinast sérstaklega Forseti hringir . að Fæðingarorlofssjóðnum ?	megum við búast við því að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem beinast sérstaklega forseti hringir að fæðingarorlofssjóðnum	megum búast við við því að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem sérstaklega beinast hringir forseti að fæðingarorlofssjóðnum	C F O O O O O C O O O O O O O F F O O O	megum við búast við því að það komi fleiri tillögur af beinast hringir hálfu ríkisstjórnarinnar sem sérstaklega forseti að fæðingarorlofssjóðnum	C O C O O O O C O O O F F O O O O O O O
2106	Frú forseti . Ég held að eðlislæg óbeit hv. þingmanns á Sjálfstæðisflokknum sé nú að koma fram með einhverjum hætti því að það er sama hvað sett er fram hér það er eins og hann hlusti ekki .	frú forseti ég held að eðlislæg óbeit hv. þingmanns á sjálfstæðisflokknum sé nú að koma fram með einhverjum hætti því að það er sama hvað sett er fram hér það er eins og hann hlusti ekki	frú forseti ég held að eðlislæg óbeit hv. þingmanns á sjálfstæðisflokknum sé nú að fram koma með einhverjum hætti því að er það sama hvað sett er fram hér það eins er og hlusti hann ekki	O O O C O O O O O O O C O O O F O O O O O F O O O C C O O O O F O F O O	frú forseti ég held að eðlislæg óbeit hv. er þingmanns á sjálfstæðisflokknum nú er að koma fram með einhverjum hætti því að það sama sé hvað sett fram hér það er eins hlusti og hann ekki	O O O C O O O O F O O O O F O C O O O O O O O O F O C O O O C O F O O O
2107	Og það er eins og hann hafi ekki haft hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum , þegar við ætluðum að breyta stjórnarskránni , því að það kom margoft fram af hálfu okkar Sjálfstæðismanna að við viljum breyta stjórnarskránni .	og það er eins og hann hafi ekki haft hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum þegar við ætluðum að breyta stjórnarskránni því að það kom margoft fram af hálfu okkar sjálfstæðismanna að við viljum breyta stjórnarskránni	og það er eins og hann hafi ekki hljóðið haft á þegar horfði hann á umræðurnar hér fyrir tveimur árum þegar við ætluðum að breyta stjórnarskránni því að það margoft kom fram af hálfu okkar sjálfstæðismanna að viljum við breyta stjórnarskránni	O O C O O O C O O F O O F O O O O O O O O O C O C O O O O O F O O O O O O F O C O	og það er breyta eins og hann hafi ekki hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum þegar við að stjórnarskránni því að það margoft fram af kom haft ætluðum hálfu okkar sjálfstæðismanna að við viljum breyta stjórnarskránni	O O C F O O O C O O O O O C O O O O O O O O O O O O O O O O F F F O O O O O C C O
2108	Það kom líka fram varðandi stjórnlagaþingið að við erum á móti þeirri aðferð af því við viljum fara eftir núgildandi stjórnarskrá .	það kom líka fram varðandi stjórnlagaþingið að við erum á móti þeirri aðferð af því við viljum fara eftir núgildandi stjórnarskrá	það kom líka fram stjórnlagaþingið varðandi að erum við á móti þeirri aðferð af því við viljum fara eftir núgildandi stjórnarskrá	O C O O O F O F O O O O O O O O C C O O O	það líka fram varðandi stjórnlagaþingið að við erum á móti viljum þeirri aðferð af því við fara eftir núgildandi kom stjórnarskrá	O O O C O O O C O O F O O O O O C O O F O
2109	Það er alveg á hreinu að við viljum breyta stjórnarskránni og við höfum til dæmis gert það í samvinnu við Framsóknarflokkinn , við breyttum stjórnarskránni 1995 , við breyttum stjórnarskránni verulega 1999 .	það er alveg á hreinu að við viljum breyta stjórnarskránni og við höfum til dæmis gert það í samvinnu við framsóknarflokkinn við breyttum stjórnarskránni 1995 við breyttum stjórnarskránni verulega 1999	það alveg er á hreinu að viljum við breyta stjórnarskránni og við höfum til dæmis það gert í samvinnu við framsóknarflokkinn breyttum við stjórnarskránni 1995 við breyttum stjórnarskránni verulega 1999	O O F O O O F O C O O O C O O O F O O O O F O O O O C O O O	það alveg á hreinu að við viljum höfum stjórnarskránni og við til dæmis er gert það í samvinnu við framsóknarflokkinn breyta við breyttum stjórnarskránni 1995 við breyttum stjórnarskránni verulega 1999	O O O O O O C F O O O O O F C O O O O O F O C O O O C O O O
2110	Þáverandi formenn Sjálfstæðisflokksins og Framsóknarflokksins lögðu meðal annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið .	þáverandi formenn sjálfstæðisflokksins og framsóknarflokksins lögðu meðal annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið	þáverandi formenn sjálfstæðisflokksins og framsóknarflokksins lögðu meðal annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni auðlindaákvæðið varðandi	O O O O O C O O O O O O O O O O O O F	þáverandi formenn sjálfstæðisflokksins og framsóknarflokksins meðal lögðu annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið	O O O O O O F O O O O O O O O O O C O
2111	Þannig að ekki er hægt að brigsla okkur sjálfstæðismönnum um það að vilja ekki breyta Forseti hringir . stjórnarskránni .	þannig að ekki er hægt að brigsla okkur sjálfstæðismönnum um það að vilja ekki breyta forseti hringir stjórnarskránni	þannig að er ekki hægt að brigsla okkur sjálfstæðismönnum um það að vilja ekki hringir breyta forseti stjórnarskránni	O O F O O O C O O O O O C O F F O O	þannig að ekki hægt vilja er að brigsla okkur sjálfstæðismönnum um hringir það að ekki breyta forseti stjórnarskránni	O O O O F F O C O O O F O O O C O O
2112	Ég vil hins vegar spyrja hv. þingmann Forseti hringir . um orð Sigurðar Líndals prófessors af því að honum verður Forseti hringir . tíðrætt um Forseti hringir . að við séum Forseti hringir . Forseti hringir . að fara Forseti hringir . á svig við dómsvaldið .	ég vil hins vegar spyrja hv. þingmann forseti hringir um orð sigurðar líndals prófessors af því að honum verður forseti hringir tíðrætt um forseti hringir að við séum forseti hringir forseti hringir að fara forseti hringir á svig við dómsvaldið	ég vil hins vegar spyrja hv. þingmann forseti um hringir orð sigurðar líndals prófessors af því að verður honum forseti hringir tíðrætt um forseti hringir að við hringir séum forseti forseti hringir að fara forseti á hringir svig við dómsvaldið	O C O O C O O O O F O O O O O O O F O O C O O O C O O F F O O C O C O O F O O O	ég vil hins vegar hv. hringir hringir þingmann forseti spyrja hringir um orð sigurðar líndals prófessors af því hringir að honum verður forseti tíðrætt fara séum um forseti hringir að við forseti hringir forseti að forseti á svig við dómsvaldið	O C O O O F F O O F C O O O O O O O F O O C O O F F O O C O O O C O O O O O O O
